true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,max_distance,aspect_ratio,area_to_perimeter_ratio,ellipticity
0.3,1.654,1.476,0.451,7.094,9.702,3.252,0.9,0.731,1.056
0.3,1.657,1.525,0.391,7.177,9.8,3.256,1.039,0.732,1.065
0.3,1.654,1.569,0.315,7.558,9.969,3.322,0.97,0.758,1.046
0.3,1.651,1.579,0.291,7.082,9.807,3.253,0.906,0.722,1.081
0.3,1.732,1.458,0.539,6.6,9.562,3.173,0.936,0.69,1.102
0.3,1.71,1.413,0.564,6.84,9.576,3.266,0.881,0.714,1.067
0.3,1.721,1.376,0.601,6.435,9.379,3.352,0.87,0.686,1.088
0.3,1.636,1.465,0.445,7.094,9.715,3.316,0.922,0.73,1.059
0.3,1.633,1.437,0.475,6.647,9.436,3.243,0.894,0.704,1.066
0.3,1.698,1.508,0.459,7.507,9.923,3.35,0.984,0.757,1.044
0.3,1.676,1.39,0.558,6.505,9.479,3.278,1.003,0.686,1.099
0.3,1.706,1.511,0.464,7.165,9.784,3.311,1.009,0.732,1.063
0.3,1.663,1.59,0.293,7.427,9.958,3.306,1.049,0.746,1.062
0.3,1.618,1.52,0.343,6.615,9.51,3.166,0.986,0.696,1.088
0.3,1.673,1.604,0.285,7.719,10.135,3.365,0.932,0.762,1.059
0.3,1.68,1.49,0.462,6.945,9.675,3.28,0.877,0.718,1.073
0.3,1.537,1.497,0.226,6.27,9.267,3.09,0.998,0.677,1.09
0.3,1.634,1.481,0.423,6.474,9.463,3.202,0.981,0.684,1.101
0.3,1.66,1.323,0.604,5.98,9.085,3.128,1.113,0.658,1.098
0.3,1.569,1.526,0.232,6.973,9.588,3.235,1.026,0.727,1.049
0.3,1.601,1.501,0.347,6.777,9.599,3.216,1.069,0.706,1.082
0.3,1.636,1.588,0.238,7.06,9.852,3.308,1.053,0.717,1.094
0.3,1.588,1.516,0.299,6.908,9.641,3.236,0.936,0.716,1.071
0.3,1.668,1.506,0.43,7.19,9.827,3.361,0.985,0.732,1.069
0.3,1.643,1.611,0.195,7.107,9.846,3.311,0.913,0.722,1.085
0.3,1.663,1.502,0.429,7.079,9.687,3.3,0.901,0.731,1.055
0.3,1.641,1.518,0.381,6.757,9.619,3.224,1.013,0.702,1.09
0.1,1.671,1.502,0.438,7.133,9.775,3.324,1.057,0.73,1.066
0.1,1.63,1.429,0.481,6.582,9.478,3.352,0.887,0.694,1.086
0.1,1.622,1.57,0.25,7.521,9.919,3.22,0.962,0.758,1.041
0.1,1.67,1.572,0.338,7.345,9.924,3.365,0.944,0.74,1.067
0.1,1.585,1.521,0.283,6.789,9.661,3.23,1.015,0.703,1.094
0.1,1.624,1.496,0.389,7.098,9.682,3.252,0.91,0.733,1.051
0.1,1.646,1.535,0.361,7.243,9.839,3.266,0.971,0.736,1.064
0.1,1.621,1.481,0.406,6.859,9.57,3.288,0.964,0.717,1.063
0.1,1.695,1.39,0.572,6.493,9.431,3.267,1.021,0.688,1.09
0.1,1.538,1.435,0.361,6.282,9.24,3.156,1.122,0.68,1.081
0.1,1.682,1.485,0.47,7.269,9.797,3.329,0.877,0.742,1.051
0.1,1.638,1.497,0.406,7.101,9.723,3.275,0.92,0.73,1.06
0.1,1.588,1.509,0.312,6.934,9.582,3.265,1.004,0.724,1.054
0.1,1.618,1.477,0.408,6.863,9.585,3.361,0.927,0.716,1.065
0.1,1.699,1.571,0.381,6.949,9.839,3.31,0.953,0.706,1.109
0.1,1.632,1.54,0.332,6.805,9.701,3.347,1.079,0.701,1.101
0.1,1.633,1.514,0.375,6.859,9.712,3.259,1.032,0.706,1.094
0.1,1.631,1.556,0.3,7.287,9.898,3.347,1.009,0.736,1.07
0.1,1.636,1.549,0.321,7.214,9.783,3.251,1.033,0.737,1.056
0.1,1.599,1.538,0.276,6.816,9.653,3.253,0.984,0.706,1.088
0.1,1.665,1.484,0.453,6.834,9.646,3.297,1.054,0.708,1.083
0.1,1.615,1.482,0.397,6.701,9.549,3.248,1.039,0.702,1.083
0.1,1.656,1.521,0.396,6.977,9.679,3.271,0.87,0.721,1.069
0.1,1.669,1.546,0.376,7.445,9.948,3.338,0.926,0.748,1.058
0.1,1.524,1.432,0.342,6.126,9.08,3.061,0.973,0.675,1.071
0.1,1.701,1.543,0.421,7.401,9.996,3.352,0.888,0.74,1.074
0.1,1.557,1.54,0.149,6.514,9.431,3.142,0.982,0.691,1.086
0.1,1.647,1.525,0.377,7.195,9.784,3.293,1.013,0.735,1.059
0.1,1.591,1.521,0.293,6.886,9.587,3.189,0.92,0.718,1.062
0.1,1.568,1.363,0.494,5.978,9.041,3.158,1.108,0.661,1.088
0.1,1.677,1.453,0.5,6.934,9.659,3.258,0.982,0.718,1.071
0.1,1.625,1.552,0.296,7.489,9.916,3.299,1.033,0.755,1.045
0.1,1.748,1.421,0.582,6.815,9.654,3.317,0.881,0.706,1.088
0.1,1.649,1.566,0.314,7.677,9.993,3.309,0.934,0.768,1.035
0.1,1.673,1.521,0.416,7.31,9.872,3.369,0.886,0.74,1.061
0.1,1.579,1.535,0.236,6.867,9.622,3.168,0.98,0.714,1.073
0.1,1.633,1.565,0.286,7.198,9.82,3.318,0.997,0.733,1.066
0.1,1.696,1.29,0.649,5.993,9.132,3.189,0.995,0.656,1.107
0.1,1.66,1.57,0.325,7.786,10.072,3.337,0.988,0.773,1.037
0.1,1.693,1.391,0.57,6.499,9.418,3.328,1.008,0.69,1.086
0.1,1.595,1.413,0.464,6.34,9.281,3.188,0.878,0.683,1.081
0.1,1.654,1.428,0.505,6.856,9.56,3.281,0.979,0.717,1.061
0.1,1.619,1.546,0.297,6.637,9.574,3.239,0.959,0.693,1.099
0.1,1.676,1.553,0.377,6.893,9.728,3.26,0.993,0.709,1.093
0.1,1.732,1.476,0.523,6.929,9.758,3.379,0.887,0.71,1.094
0.1,1.688,1.556,0.388,7.298,9.884,3.286,0.968,0.738,1.065
0.1,1.787,1.271,0.703,5.552,8.987,3.217,0.906,0.618,1.158
0.1,1.582,1.55,0.199,7.096,9.715,3.246,1.003,0.73,1.058
0.1,1.641,1.468,0.446,6.836,9.622,3.257,0.942,0.71,1.078
0.1,1.645,1.486,0.429,6.878,9.632,3.262,0.964,0.714,1.073
0.2,1.603,1.563,0.222,7.217,9.872,3.253,1.01,0.731,1.075
0.2,1.64,1.51,0.391,6.998,9.761,3.309,0.962,0.717,1.083
0.2,1.601,1.558,0.23,7.148,9.714,3.226,0.997,0.736,1.051
0.2,1.68,1.564,0.364,7.216,9.88,3.345,0.948,0.73,1.077
0.2,1.618,1.511,0.357,7.028,9.76,3.301,0.957,0.72,1.079
0.2,1.636,1.597,0.215,7.372,9.933,3.355,0.983,0.742,1.065
0.2,1.665,1.415,0.527,6.237,9.373,3.285,0.902,0.665,1.121
0.2,1.586,1.556,0.196,7.042,9.778,3.282,0.997,0.72,1.081
0.2,1.601,1.559,0.227,7.042,9.711,3.235,1.095,0.725,1.066
0.2,1.595,1.594,0.025,7.063,9.834,3.346,0.975,0.718,1.09
0.2,1.596,1.437,0.435,6.311,9.238,3.11,1.037,0.683,1.076
0.2,1.573,1.526,0.244,6.393,9.476,3.279,1.009,0.675,1.118
0.2,1.63,1.602,0.186,7.552,9.973,3.323,0.961,0.757,1.048
0.2,1.609,1.554,0.261,6.571,9.516,3.145,0.979,0.691,1.097
0.2,1.666,1.482,0.457,7.233,9.795,3.377,0.907,0.738,1.056
0.2,1.608,1.419,0.47,6.147,9.168,3.26,0.887,0.671,1.088
0.2,1.636,1.549,0.323,7.058,9.789,3.237,0.922,0.721,1.08
0.2,1.68,1.514,0.434,6.88,9.68,3.396,0.952,0.711,1.084
0.2,1.636,1.44,0.475,6.471,9.381,3.177,0.929,0.69,1.082
0.2,1.58,1.428,0.429,6.406,9.303,3.24,1.103,0.689,1.075
0.2,1.628,1.609,0.152,7.508,9.96,3.314,0.914,0.754,1.051
0.2,1.559,1.484,0.307,6.233,9.262,3.105,1.085,0.673,1.095
0.2,1.755,1.455,0.559,7.177,9.863,3.374,0.882,0.728,1.079
0.2,1.603,1.446,0.431,6.735,9.459,3.268,0.989,0.712,1.057
0.2,1.644,1.542,0.347,7.293,9.816,3.271,1.026,0.743,1.051
0.2,1.66,1.52,0.402,7.1,9.748,3.22,1.088,0.728,1.065
0.2,1.635,1.39,0.526,6.51,9.409,3.321,0.917,0.692,1.082
0.2,1.669,1.301,0.626,6.121,9.155,3.206,1.237,0.669,1.09
0.2,1.619,1.37,0.533,6.286,9.252,3.251,0.931,0.679,1.084
0.2,1.655,1.437,0.497,6.471,9.594,3.333,1.107,0.674,1.132
0.2,1.6,1.529,0.295,7.101,9.728,3.268,0.965,0.73,1.061
0.2,1.69,1.367,0.588,6.147,9.238,3.342,1.088,0.665,1.105
0.2,1.604,1.558,0.237,7.169,9.815,3.338,1.031,0.73,1.069
0.2,1.652,1.51,0.405,7.009,9.705,3.247,1.037,0.722,1.069
0.2,1.595,1.512,0.319,7.07,9.702,3.324,0.902,0.729,1.059
0.2,1.646,1.511,0.397,6.993,9.686,3.275,0.978,0.722,1.068
0.2,1.686,1.559,0.381,7.237,9.894,3.39,0.933,0.731,1.076
0.2,1.644,1.551,0.331,7.205,9.821,3.315,0.928,0.734,1.065
0.2,1.702,1.45,0.524,6.599,9.46,3.228,0.975,0.698,1.079
0.2,1.707,1.443,0.534,6.962,9.711,3.296,0.886,0.717,1.078
0.2,1.623,1.502,0.379,6.779,9.584,3.175,0.924,0.707,1.078
0.2,1.62,1.445,0.451,6.633,9.454,3.219,0.875,0.702,1.072
0.2,1.647,1.53,0.37,7.207,9.775,3.303,0.907,0.737,1.055
0.2,1.646,1.518,0.387,6.829,9.641,3.258,0.987,0.708,1.083
0.2,1.647,1.381,0.545,6.664,9.432,3.192,0.845,0.707,1.062
0.2,1.597,1.485,0.368,6.817,9.598,3.332,0.941,0.71,1.075
0.2,1.55,1.45,0.354,6.384,9.265,3.107,0.955,0.689,1.07
0.2,1.668,1.539,0.385,7.404,9.916,3.373,0.9,0.747,1.057
0.2,1.64,1.457,0.459,6.478,9.517,3.368,0.936,0.681,1.113
0.2,1.634,1.475,0.43,6.495,9.484,3.295,0.861,0.685,1.102
0.4,1.633,1.425,0.489,6.223,9.293,3.343,0.895,0.67,1.104
0.4,1.693,1.567,0.378,7.534,10.02,3.397,0.986,0.752,1.061
0.4,1.602,1.493,0.362,6.704,9.556,3.213,0.974,0.702,1.084
0.4,1.604,1.461,0.413,6.637,9.416,3.155,1.076,0.705,1.063
0.4,1.639,1.586,0.252,6.912,9.77,3.327,0.978,0.707,1.099
0.4,1.655,1.435,0.499,6.577,9.423,3.222,1.108,0.698,1.074
0.4,1.646,1.502,0.41,7.294,9.822,3.247,0.971,0.743,1.053
0.4,1.59,1.526,0.282,6.682,9.577,3.31,1.041,0.698,1.092
0.4,1.647,1.593,0.256,7.444,9.982,3.375,0.905,0.746,1.065
0.4,1.594,1.417,0.458,6.691,9.404,3.218,0.933,0.711,1.052
0.4,1.663,1.457,0.483,6.977,9.652,3.393,0.934,0.723,1.063
0.4,1.58,1.499,0.317,6.62,9.488,3.211,0.998,0.698,1.082
0.4,1.644,1.4,0.524,6.313,9.282,3.261,1.032,0.68,1.086
0.4,1.646,1.58,0.281,7.353,9.984,3.354,1.068,0.737,1.079
0.4,1.656,1.559,0.337,6.719,9.645,3.204,0.995,0.697,1.102
0.4,1.607,1.553,0.257,7.065,9.693,3.219,0.997,0.729,1.058
0.4,1.671,1.478,0.467,7.325,9.803,3.323,0.909,0.747,1.044
0.4,1.621,1.519,0.35,7.153,9.744,3.271,0.975,0.734,1.056
0.4,1.704,1.356,0.606,6.047,9.199,3.169,0.868,0.657,1.114
0.4,1.622,1.478,0.413,6.775,9.551,3.208,0.985,0.709,1.071
0.4,1.587,1.42,0.446,6.489,9.322,3.281,1.043,0.696,1.066
0.4,1.602,1.554,0.244,7.214,9.789,3.259,0.986,0.737,1.057
0.4,1.635,1.573,0.272,6.871,9.692,3.244,0.869,0.709,1.088
0.4,1.583,1.529,0.259,6.755,9.616,3.182,0.986,0.702,1.089
0.4,1.628,1.549,0.308,6.813,9.688,3.272,0.971,0.703,1.096
0.4,1.666,1.414,0.529,6.376,9.376,3.165,0.946,0.68,1.097
0.4,1.656,1.547,0.356,7.316,9.838,3.328,0.922,0.744,1.053
0.4,1.661,1.529,0.39,7.339,9.832,3.346,0.954,0.746,1.048
0.4,1.669,1.467,0.478,6.945,9.682,3.402,0.919,0.717,1.074
0.4,1.691,1.508,0.452,7.392,9.897,3.364,0.852,0.747,1.055
0.4,1.713,1.506,0.477,7.217,9.864,3.304,0.895,0.732,1.073
0.4,1.746,1.479,0.531,6.907,9.722,3.336,0.999,0.71,1.089
0.4,1.649,1.599,0.245,7.581,10.032,3.348,1.005,0.756,1.057
0.4,1.578,1.442,0.406,6.385,9.326,3.274,0.864,0.685,1.084
0.4,1.685,1.492,0.465,6.839,9.66,3.337,1.112,0.708,1.086
0.4,1.683,1.358,0.591,6.623,9.418,3.315,0.813,0.703,1.066
0.4,1.635,1.479,0.426,7.056,9.639,3.269,0.988,0.732,1.048
0.4,1.605,1.541,0.281,6.913,9.617,3.234,0.992,0.719,1.065
0.4,1.703,1.506,0.467,7.095,9.793,3.31,0.895,0.724,1.076
0.4,1.617,1.37,0.531,6.421,9.267,3.165,0.94,0.693,1.064
0.4,1.592,1.572,0.156,7.157,9.77,3.211,0.946,0.733,1.061
0.4,1.694,1.515,0.447,7.099,9.838,3.321,0.869,0.722,1.085
0.4,1.613,1.502,0.365,6.49,9.457,3.203,0.981,0.686,1.097
0.4,1.622,1.601,0.161,7.557,9.971,3.296,1.009,0.758,1.047
0.4,1.621,1.558,0.276,6.972,9.738,3.237,0.961,0.716,1.082
0.4,1.704,1.463,0.513,6.786,9.636,3.331,0.837,0.704,1.089
0.4,1.637,1.489,0.415,7.091,9.685,3.241,0.969,0.732,1.053
0.4,1.678,1.497,0.452,7.301,9.846,3.301,0.96,0.742,1.057
0.4,1.64,1.594,0.235,7.57,10.014,3.379,0.952,0.756,1.054
0.4,1.639,1.577,0.272,7.307,9.867,3.303,1.05,0.741,1.06
0.6,1.601,1.55,0.251,6.945,9.716,3.219,0.962,0.715,1.082
0.6,1.72,1.314,0.645,6.609,9.437,3.363,0.836,0.7,1.072
0.6,1.69,1.562,0.382,6.962,9.799,3.309,0.937,0.71,1.098
0.6,1.603,1.549,0.259,6.824,9.683,3.345,0.992,0.705,1.093
0.6,1.675,1.509,0.434,7.309,9.896,3.347,0.868,0.739,1.066
0.6,1.703,1.529,0.441,7.295,9.873,3.377,0.916,0.739,1.063
0.6,1.685,1.5,0.456,7.249,9.829,3.308,1.118,0.738,1.061
0.6,1.577,1.526,0.253,6.698,9.497,3.179,1.064,0.705,1.072
0.6,1.639,1.406,0.513,6.308,9.261,3.234,1.021,0.681,1.082
0.6,1.665,1.574,0.326,7.581,10.031,3.325,1.008,0.756,1.056
0.6,1.604,1.465,0.407,6.386,9.38,3.228,1.067,0.681,1.096
0.6,1.54,1.461,0.315,6.514,9.31,3.13,1.047,0.7,1.059
0.6,1.604,1.53,0.301,6.899,9.641,3.184,0.959,0.716,1.072
0.6,1.646,1.522,0.381,7.231,9.804,3.275,0.94,0.738,1.058
0.6,1.651,1.577,0.297,7.338,9.926,3.344,0.991,0.739,1.068
0.6,1.654,1.53,0.379,7.426,9.918,3.364,0.959,0.749,1.054
0.6,1.659,1.482,0.449,7.012,9.664,3.315,0.976,0.726,1.06
0.6,1.628,1.507,0.378,6.925,9.698,3.217,0.955,0.714,1.081
0.6,1.652,1.498,0.421,7.13,9.714,3.239,1.016,0.734,1.053
0.6,1.627,1.551,0.303,7.182,9.822,3.322,1.041,0.731,1.069
0.6,1.62,1.498,0.381,6.48,9.402,3.188,1.015,0.689,1.086
0.6,1.605,1.5,0.355,7.003,9.681,3.253,1.044,0.723,1.065
0.6,1.704,1.465,0.511,6.867,9.798,3.387,1.155,0.701,1.112
0.6,1.646,1.544,0.347,7.16,9.867,3.295,0.997,0.726,1.082
0.6,1.656,1.341,0.586,6.459,9.312,3.349,0.84,0.694,1.068
0.6,1.645,1.585,0.268,7.323,9.882,3.253,0.923,0.741,1.061
0.6,1.601,1.545,0.263,7.112,9.685,3.259,0.955,0.734,1.049
0.6,1.693,1.527,0.432,6.806,9.755,3.363,0.952,0.698,1.113
0.6,1.72,1.403,0.578,6.569,9.439,3.162,0.949,0.696,1.079
0.6,1.661,1.537,0.379,7.343,9.891,3.325,0.968,0.742,1.06
0.6,1.635,1.475,0.432,6.652,9.515,3.345,0.896,0.699,1.083
0.6,1.596,1.513,0.318,5.817,9.202,3.211,0.797,0.632,1.158
0.6,1.609,1.425,0.465,6.421,9.362,3.183,0.905,0.686,1.086
0.6,1.6,1.552,0.243,7.28,9.806,3.219,0.966,0.742,1.051
0.6,1.665,1.506,0.426,6.712,9.6,3.259,0.871,0.699,1.093
0.6,1.576,1.44,0.407,6.442,9.289,3.072,1.092,0.693,1.066
0.6,1.671,1.642,0.186,7.538,10.097,3.378,0.978,0.747,1.076
0.6,1.611,1.503,0.359,7.127,9.686,3.28,0.973,0.736,1.047
0.6,1.622,1.539,0.315,7.426,9.867,3.272,0.981,0.753,1.043
0.6,1.582,1.524,0.268,6.692,9.528,3.226,1.051,0.702,1.08
0.6,1.653,1.519,0.395,6.968,9.752,3.304,1.076,0.715,1.086
0.6,1.618,1.526,0.333,7.012,9.696,3.178,0.983,0.723,1.067
0.6,1.607,1.503,0.354,6.517,9.484,3.214,1.046,0.687,1.098
0.6,1.643,1.556,0.321,7.159,9.785,3.284,0.944,0.732,1.064
0.6,1.566,1.412,0.434,6.274,9.242,3.184,0.863,0.679,1.083
0.6,1.728,1.483,0.513,7.444,9.927,3.398,0.939,0.75,1.053
0.6,1.621,1.513,0.359,7.091,9.706,3.241,0.975,0.731,1.057
0.6,1.646,1.577,0.287,7.188,9.867,3.321,1.057,0.728,1.078
0.6,1.622,1.542,0.31,6.768,9.651,3.376,0.925,0.701,1.095
0.6,1.711,1.47,0.511,6.94,9.803,3.379,0.936,0.708,1.102
0.5,1.624,1.357,0.55,6.261,9.204,3.323,0.836,0.68,1.077
0.5,1.588,1.51,0.311,6.764,9.57,3.299,1.108,0.707,1.078
0.5,1.695,1.461,0.507,6.938,9.731,3.379,0.873,0.713,1.086
0.5,1.614,1.585,0.188,6.814,9.672,3.255,1.207,0.705,1.092
0.5,1.647,1.387,0.539,6.379,9.34,3.215,1.082,0.683,1.088
0.5,1.55,1.47,0.317,6.32,9.341,3.2,1.008,0.677,1.099
0.5,1.652,1.586,0.28,7.257,9.898,3.281,1.009,0.733,1.074
0.5,1.643,1.413,0.51,6.462,9.358,3.329,1.065,0.69,1.079
0.5,1.679,1.504,0.444,7.164,9.771,3.226,0.972,0.733,1.06
0.5,1.596,1.548,0.242,7.173,9.716,3.221,0.94,0.738,1.047
0.5,1.651,1.565,0.319,7.335,9.879,3.304,0.964,0.743,1.059
0.5,1.702,1.44,0.533,6.941,9.684,3.344,0.851,0.717,1.075
0.5,1.58,1.471,0.364,6.825,9.46,3.19,0.905,0.722,1.043
0.5,1.633,1.57,0.276,7.224,9.862,3.278,0.89,0.732,1.071
0.5,1.61,1.547,0.276,6.828,9.62,3.243,0.95,0.71,1.079
0.5,1.635,1.541,0.335,7.374,9.887,3.298,0.943,0.746,1.055
0.5,1.542,1.513,0.192,6.813,9.495,3.138,0.963,0.718,1.053
0.5,1.628,1.486,0.408,6.7,9.556,3.248,0.994,0.701,1.085
0.5,1.653,1.488,0.436,6.972,9.702,3.34,0.9,0.719,1.074
0.5,1.701,1.574,0.379,7.087,9.893,3.342,0.955,0.716,1.099
0.5,1.619,1.609,0.113,7.513,9.974,3.268,1.003,0.753,1.054
0.5,1.569,1.558,0.119,6.899,9.611,3.156,1.003,0.718,1.065
0.5,1.683,1.413,0.543,7.066,9.68,3.365,0.837,0.73,1.055
0.5,1.652,1.536,0.369,7.525,9.91,3.333,0.932,0.759,1.039
0.5,1.611,1.529,0.314,7.163,9.784,3.361,0.93,0.732,1.063
0.5,1.644,1.517,0.385,6.97,9.673,3.344,0.978,0.721,1.068
0.5,1.657,1.5,0.425,6.943,9.648,3.299,0.919,0.72,1.067
0.5,1.66,1.55,0.359,7.037,9.787,3.251,0.974,0.719,1.083
0.5,1.663,1.548,0.366,7.027,9.797,3.309,0.957,0.717,1.087
0.5,1.654,1.475,0.453,7.07,9.65,3.271,1.057,0.733,1.048
0.5,1.644,1.518,0.383,7.035,9.732,3.325,0.92,0.723,1.071
0.5,1.68,1.565,0.363,7.595,10.022,3.361,0.928,0.758,1.052
0.5,1.615,1.488,0.389,6.809,9.532,3.237,0.97,0.714,1.062
0.5,1.623,1.502,0.38,6.925,9.597,3.148,0.967,0.722,1.058
0.5,1.723,1.525,0.465,6.971,9.758,3.296,0.967,0.714,1.087
0.5,1.674,1.527,0.41,6.677,9.618,3.304,1.043,0.694,1.102
0.5,1.691,1.517,0.442,7.296,9.898,3.322,1.005,0.737,1.068
0.5,1.634,1.625,0.106,7.482,9.994,3.337,1.008,0.749,1.062
0.5,1.604,1.52,0.319,7.081,9.656,3.195,1.01,0.733,1.048
0.5,1.66,1.627,0.199,7.765,10.134,3.349,0.966,0.766,1.053
0.5,1.642,1.467,0.449,6.786,9.604,3.223,0.939,0.707,1.082
0.5,1.645,1.527,0.372,6.971,9.678,3.352,0.977,0.72,1.069
0.5,1.581,1.554,0.186,7.129,9.697,3.178,0.984,0.735,1.05
0.5,1.622,1.563,0.268,7.461,9.927,3.362,1.019,0.752,1.051
0.5,1.648,1.515,0.393,7.1,9.769,3.303,0.893,0.727,1.07
0.5,1.649,1.521,0.386,7.139,9.792,3.317,0.957,0.729,1.069
