true_angle,semi_major_axis,semi_minor_axis,eccentricity,std_x,std_y
3.4,1.352,1.143,0.534,0.557,0.566
3.4,1.337,1.148,0.513,0.557,0.566
3.4,1.273,1.238,0.23,0.557,0.566
3.4,1.332,1.27,0.301,0.557,0.566
3.4,1.292,1.279,0.142,0.557,0.566
3.4,1.365,1.192,0.487,0.557,0.566
3.4,1.374,1.168,0.527,0.557,0.566
3.5,1.323,1.151,0.493,0.561,0.553
3.5,1.296,1.246,0.274,0.561,0.553
3.5,1.344,1.219,0.42,0.561,0.553
3.5,1.308,1.222,0.356,0.561,0.553
3.5,1.37,1.19,0.495,0.561,0.553
3.5,1.36,1.261,0.374,0.561,0.553
3.5,1.305,1.242,0.306,0.561,0.553
3.5,1.358,1.214,0.448,0.561,0.553
3.5,1.305,1.24,0.311,0.561,0.553
3.5,1.254,1.203,0.281,0.561,0.553
3.5,1.235,1.21,0.2,0.561,0.553
3.5,1.329,1.206,0.42,0.561,0.553
3.5,1.329,1.234,0.373,0.561,0.553
3.5,1.285,1.158,0.434,0.561,0.553
3.5,1.287,1.211,0.338,0.561,0.553
3.5,1.345,1.117,0.556,0.561,0.553
3.5,1.315,1.184,0.435,0.561,0.553
3.5,1.301,1.167,0.441,0.561,0.553
3.5,1.303,1.251,0.281,0.561,0.553
3.5,1.332,1.254,0.337,0.561,0.553
3.5,1.358,1.094,0.592,0.561,0.553
3.5,1.357,1.166,0.512,0.561,0.553
3.5,1.308,1.246,0.305,0.561,0.553
3.5,1.267,1.143,0.433,0.561,0.553
3.5,1.312,1.174,0.445,0.561,0.553
3.5,1.358,1.191,0.48,0.561,0.553
3.5,1.304,1.047,0.596,0.561,0.553
3.5,1.227,1.18,0.273,0.561,0.553
3.5,1.267,1.082,0.52,0.561,0.553
3.5,1.357,1.262,0.367,0.561,0.553
3.5,1.311,1.193,0.415,0.561,0.553
3.5,1.323,1.22,0.387,0.561,0.553
3.5,1.217,1.153,0.32,0.561,0.553
3.5,1.334,1.177,0.472,0.561,0.553
3.5,1.32,1.144,0.499,0.561,0.553
3.5,1.276,1.154,0.427,0.561,0.553
3.5,1.349,1.078,0.601,0.561,0.553
3.5,1.345,1.224,0.414,0.561,0.553
3.5,1.27,1.236,0.231,0.561,0.553
3.5,1.317,1.178,0.447,0.561,0.553
3.5,1.343,1.165,0.498,0.561,0.553
3.5,1.357,1.139,0.543,0.561,0.553
3.5,1.294,1.204,0.368,0.561,0.553
3.5,1.329,1.219,0.399,0.561,0.553
3.5,1.318,1.191,0.428,0.561,0.553
3.5,1.336,1.147,0.513,0.561,0.553
3.5,1.299,1.168,0.439,0.561,0.553
3.5,1.275,1.254,0.18,0.561,0.553
3.5,1.27,1.193,0.344,0.561,0.553
3.5,1.31,1.183,0.43,0.561,0.553
3.6,1.374,1.117,0.582,0.556,0.552
3.6,1.283,1.177,0.398,0.556,0.552
3.6,1.375,1.153,0.545,0.556,0.552
3.6,1.272,1.158,0.414,0.556,0.552
3.6,1.249,1.138,0.412,0.556,0.552
3.6,1.312,1.23,0.347,0.556,0.552
3.6,1.292,1.176,0.413,0.556,0.552
3.6,1.294,1.225,0.322,0.556,0.552
3.6,1.308,1.136,0.496,0.556,0.552
3.6,1.248,1.199,0.276,0.556,0.552
3.6,1.316,1.17,0.458,0.556,0.552
3.6,1.326,1.258,0.316,0.556,0.552
3.6,1.384,1.185,0.516,0.556,0.552
3.6,1.277,1.206,0.329,0.556,0.552
3.6,1.356,1.23,0.422,0.556,0.552
3.6,1.315,1.219,0.375,0.556,0.552
3.6,1.268,1.251,0.165,0.556,0.552
3.6,1.34,1.207,0.434,0.556,0.552
3.6,1.376,1.172,0.524,0.556,0.552
3.6,1.296,1.153,0.457,0.556,0.552
3.6,1.334,1.169,0.482,0.556,0.552
3.6,1.436,1.194,0.555,0.556,0.552
3.6,1.256,1.14,0.419,0.556,0.552
3.6,1.329,1.192,0.442,0.556,0.552
3.6,1.256,1.152,0.399,0.556,0.552
3.6,1.333,1.06,0.606,0.556,0.552
3.6,1.306,1.17,0.445,0.556,0.552
3.6,1.317,1.167,0.464,0.556,0.552
3.6,1.268,1.234,0.23,0.556,0.552
3.6,1.339,1.171,0.485,0.556,0.552
3.6,1.29,1.246,0.259,0.556,0.552
3.6,1.316,1.227,0.363,0.556,0.552
3.6,1.305,1.267,0.239,0.556,0.552
3.6,1.274,1.142,0.442,0.556,0.552
3.6,1.298,1.217,0.346,0.556,0.552
3.6,1.312,1.223,0.362,0.556,0.552
3.6,1.272,1.264,0.117,0.556,0.552
3.6,1.314,1.127,0.514,0.556,0.552
3.6,1.326,1.114,0.543,0.556,0.552
3.6,1.297,1.006,0.631,0.556,0.552
3.6,1.289,1.272,0.16,0.556,0.552
3.6,1.3,1.19,0.402,0.556,0.552
3.6,1.289,1.205,0.354,0.556,0.552
3.6,1.284,1.217,0.317,0.556,0.552
3.6,1.259,1.124,0.45,0.556,0.552
3.6,1.372,1.218,0.46,0.556,0.552
3.6,1.36,1.232,0.422,0.556,0.552
3.6,1.328,1.234,0.37,0.556,0.552
3.6,1.388,1.19,0.514,0.556,0.552
3.6,1.366,1.256,0.394,0.556,0.552
3.7,1.284,1.203,0.35,0.564,0.552
3.7,1.258,1.122,0.452,0.564,0.552
3.7,1.337,1.165,0.491,0.564,0.552
3.7,1.326,1.113,0.544,0.564,0.552
3.7,1.253,1.039,0.558,0.564,0.552
3.7,1.318,1.133,0.511,0.564,0.552
3.7,1.3,1.254,0.265,0.564,0.552
3.7,1.234,1.067,0.502,0.564,0.552
3.7,1.313,1.184,0.433,0.564,0.552
3.7,1.363,1.177,0.504,0.564,0.552
3.7,1.294,0.998,0.637,0.564,0.552
3.7,1.301,1.133,0.491,0.564,0.552
3.7,1.374,1.113,0.587,0.564,0.552
3.7,1.28,1.195,0.36,0.564,0.552
3.7,1.324,1.202,0.419,0.564,0.552
3.7,1.246,1.178,0.326,0.564,0.552
3.7,1.288,1.049,0.58,0.564,0.552
3.7,1.36,1.205,0.463,0.564,0.552
3.7,1.298,1.263,0.231,0.564,0.552
3.7,1.332,1.275,0.289,0.564,0.552
3.7,1.297,1.22,0.34,0.564,0.552
3.7,1.339,1.205,0.436,0.564,0.552
3.7,1.354,1.208,0.452,0.564,0.552
3.7,1.27,1.099,0.501,0.564,0.552
3.7,1.297,1.135,0.484,0.564,0.552
3.7,1.327,1.132,0.521,0.564,0.552
3.7,1.268,1.107,0.487,0.564,0.552
3.7,1.34,1.154,0.509,0.564,0.552
3.7,1.372,1.207,0.475,0.564,0.552
3.7,1.334,1.132,0.529,0.564,0.552
3.7,1.359,1.21,0.455,0.564,0.552
3.7,1.321,1.286,0.228,0.564,0.552
3.7,1.292,1.234,0.296,0.564,0.552
3.7,1.287,1.207,0.348,0.564,0.552
3.7,1.371,1.191,0.495,0.564,0.552
3.7,1.278,1.214,0.312,0.564,0.552
3.7,1.273,1.171,0.392,0.564,0.552
3.7,1.277,1.19,0.363,0.564,0.552
3.7,1.274,1.214,0.304,0.564,0.552
3.7,1.34,0.961,0.697,0.564,0.552
3.7,1.269,1.206,0.309,0.564,0.552
3.7,1.323,1.173,0.463,0.564,0.552
3.7,1.349,1.202,0.455,0.564,0.552
3.7,1.293,1.164,0.436,0.564,0.552
3.7,1.422,0.99,0.718,0.564,0.552
3.7,1.278,1.234,0.26,0.564,0.552
3.7,1.366,1.196,0.483,0.564,0.552
3.7,1.321,1.3,0.178,0.564,0.552
3.7,1.283,1.184,0.387,0.564,0.552
3.7,1.287,1.163,0.428,0.564,0.552
3.8,1.314,1.202,0.403,0.558,0.541
3.8,1.301,1.061,0.578,0.558,0.541
3.8,1.298,1.263,0.232,0.558,0.541
3.8,1.465,1.151,0.619,0.558,0.541
3.8,1.36,1.133,0.553,0.558,0.541
3.8,1.272,1.222,0.276,0.558,0.541
3.8,1.359,1.02,0.661,0.558,0.541
3.8,1.34,1.298,0.248,0.558,0.541
3.8,1.399,1.066,0.648,0.558,0.541
3.8,1.327,1.208,0.414,0.558,0.541
3.8,1.308,1.244,0.309,0.558,0.541
3.8,1.363,1.186,0.494,0.558,0.541
3.8,1.286,1.222,0.313,0.558,0.541
3.8,1.247,1.165,0.356,0.558,0.541
3.8,1.326,1.139,0.513,0.558,0.541
3.8,1.343,1.194,0.458,0.558,0.541
3.8,1.286,1.255,0.219,0.558,0.541
3.8,1.427,1.154,0.588,0.558,0.541
3.8,1.41,1.155,0.574,0.558,0.541
3.8,1.394,0.992,0.702,0.558,0.541
3.8,1.291,1.05,0.582,0.558,0.541
3.8,1.334,1.244,0.362,0.558,0.541
3.8,1.319,1.191,0.429,0.558,0.541
3.8,1.285,1.123,0.485,0.558,0.541
3.8,1.298,1.269,0.208,0.558,0.541
3.8,1.31,1.242,0.318,0.558,0.541
3.8,1.338,1.194,0.452,0.558,0.541
3.8,1.287,1.083,0.541,0.558,0.541
3.8,1.268,1.205,0.312,0.558,0.541
3.8,1.315,1.202,0.405,0.558,0.541
3.8,1.312,1.196,0.412,0.558,0.541
3.8,1.277,1.131,0.464,0.558,0.541
3.8,1.24,1.187,0.29,0.558,0.541
3.8,1.299,1.174,0.428,0.558,0.541
3.8,1.264,1.163,0.392,0.558,0.541
3.8,1.26,1.173,0.367,0.558,0.541
3.8,1.39,1.184,0.524,0.558,0.541
3.8,1.225,1.184,0.257,0.558,0.541
3.8,1.245,1.164,0.354,0.558,0.541
3.8,1.241,1.124,0.423,0.558,0.541
3.8,1.363,1.133,0.556,0.558,0.541
3.8,1.312,1.25,0.304,0.558,0.541
3.8,1.281,1.19,0.371,0.558,0.541
3.8,1.378,1.229,0.453,0.558,0.541
3.8,1.308,1.196,0.404,0.558,0.541
3.8,1.332,1.188,0.452,0.558,0.541
3.8,1.348,1.266,0.343,0.558,0.541
3.8,1.347,1.15,0.521,0.558,0.541
3.8,1.312,1.162,0.463,0.558,0.541
3.8,1.357,1.071,0.614,0.558,0.541
3.9,1.3,1.172,0.434,0.56,0.551
3.9,1.299,1.228,0.327,0.56,0.551
3.9,1.387,1.142,0.567,0.56,0.551
3.9,1.312,1.13,0.507,0.56,0.551
3.9,1.431,1.185,0.56,0.56,0.551
3.9,1.315,1.074,0.578,0.56,0.551
3.9,1.258,1.172,0.362,0.56,0.551
3.9,1.333,1.106,0.558,0.56,0.551
3.9,1.335,1.264,0.321,0.56,0.551
3.9,1.203,1.182,0.183,0.56,0.551
3.9,1.266,1.231,0.232,0.56,0.551
3.9,1.349,1.187,0.474,0.56,0.551
3.9,1.293,1.184,0.402,0.56,0.551
3.9,1.354,1.193,0.473,0.56,0.551
3.9,1.393,0.953,0.729,0.56,0.551
3.9,1.299,1.081,0.555,0.56,0.551
3.9,1.241,1.199,0.258,0.56,0.551
3.9,1.318,1.249,0.321,0.56,0.551
3.9,1.326,1.264,0.302,0.56,0.551
3.9,1.304,1.167,0.446,0.56,0.551
3.9,1.246,1.19,0.296,0.56,0.551
3.9,1.232,1.179,0.29,0.56,0.551
3.9,1.354,1.25,0.385,0.56,0.551
3.9,1.326,1.181,0.454,0.56,0.551
3.9,1.257,1.084,0.506,0.56,0.551
3.9,1.358,1.057,0.628,0.56,0.551
3.9,1.317,1.253,0.308,0.56,0.551
3.9,1.299,1.22,0.343,0.56,0.551
3.9,1.318,1.22,0.379,0.56,0.551
3.9,1.229,1.161,0.328,0.56,0.551
3.9,1.324,1.112,0.543,0.56,0.551
3.9,1.343,1.083,0.591,0.56,0.551
3.9,1.315,1.237,0.338,0.56,0.551
3.9,1.323,1.186,0.443,0.56,0.551
3.9,1.304,1.23,0.332,0.56,0.551
3.9,1.331,1.055,0.609,0.56,0.551
3.9,1.294,1.242,0.282,0.56,0.551
3.9,1.347,1.205,0.447,0.56,0.551
3.9,1.291,1.167,0.428,0.56,0.551
3.9,1.341,1.158,0.504,0.56,0.551
3.9,1.31,1.165,0.458,0.56,0.551
3.9,1.295,1.119,0.503,0.56,0.551
3.9,1.201,1.14,0.314,0.56,0.551
3.9,1.365,1.202,0.474,0.56,0.551
3.9,1.373,1.151,0.545,0.56,0.551
3.9,1.332,1.229,0.386,0.56,0.551
3.9,1.332,1.287,0.258,0.56,0.551
3.9,1.312,1.122,0.518,0.56,0.551
3.9,1.338,1.206,0.434,0.56,0.551
3.9,1.28,1.194,0.362,0.56,0.551
4.0,1.336,1.061,0.608,0.555,0.543
4.0,1.339,1.106,0.564,0.555,0.543
4.0,1.321,1.271,0.271,0.555,0.543
4.0,1.307,1.089,0.553,0.555,0.543
4.0,1.312,1.137,0.499,0.555,0.543
4.0,1.352,1.111,0.57,0.555,0.543
4.0,1.336,1.261,0.33,0.555,0.543
4.0,1.298,1.153,0.459,0.555,0.543
4.0,1.351,1.217,0.435,0.555,0.543
4.0,1.284,1.167,0.417,0.555,0.543
4.0,1.264,1.212,0.282,0.555,0.543
4.0,1.203,1.139,0.322,0.555,0.543
4.0,1.327,1.055,0.606,0.555,0.543
4.0,1.325,1.105,0.552,0.555,0.543
4.0,1.338,1.239,0.378,0.555,0.543
4.0,1.372,1.14,0.556,0.555,0.543
4.0,1.261,1.206,0.292,0.555,0.543
4.0,1.24,1.107,0.45,0.555,0.543
4.0,1.341,1.147,0.518,0.555,0.543
4.0,1.281,1.201,0.347,0.555,0.543
4.0,1.353,1.068,0.614,0.555,0.543
4.0,1.207,1.036,0.513,0.555,0.543
4.0,1.279,1.172,0.401,0.555,0.543
4.0,1.241,1.152,0.371,0.555,0.543
4.0,1.317,1.18,0.444,0.555,0.543
4.0,1.352,1.198,0.464,0.555,0.543
4.0,1.39,1.112,0.6,0.555,0.543
4.0,1.339,1.194,0.453,0.555,0.543
4.0,1.304,1.244,0.3,0.555,0.543
4.0,1.334,1.185,0.459,0.555,0.543
4.0,1.334,1.151,0.506,0.555,0.543
4.0,1.29,1.216,0.336,0.555,0.543
4.0,1.326,1.233,0.369,0.555,0.543
4.0,1.293,1.042,0.593,0.555,0.543
4.0,1.351,1.277,0.326,0.555,0.543
4.0,1.233,1.157,0.345,0.555,0.543
4.0,1.271,1.065,0.546,0.555,0.543
4.0,1.307,1.162,0.458,0.555,0.543
4.0,1.316,1.166,0.463,0.555,0.543
4.0,1.31,1.002,0.644,0.555,0.543
4.0,1.305,1.158,0.46,0.555,0.543
4.0,1.422,1.237,0.494,0.555,0.543
4.0,1.328,1.184,0.452,0.555,0.543
4.0,1.35,1.063,0.617,0.555,0.543
4.0,1.363,1.208,0.463,0.555,0.543
4.0,1.301,1.143,0.478,0.555,0.543
4.0,1.272,1.227,0.261,0.555,0.543
4.0,1.283,1.178,0.397,0.555,0.543
4.0,1.362,1.208,0.462,0.555,0.543
4.0,1.285,1.148,0.45,0.555,0.543
4.1,1.331,1.084,0.581,0.555,0.554
4.1,1.322,1.284,0.235,0.555,0.554
4.1,1.251,1.027,0.57,0.555,0.554
4.1,1.264,1.185,0.347,0.555,0.554
4.1,1.365,1.236,0.423,0.555,0.554
4.1,1.259,1.143,0.418,0.555,0.554
4.1,1.361,1.215,0.45,0.555,0.554
4.1,1.249,1.17,0.35,0.555,0.554
4.1,1.264,1.078,0.523,0.555,0.554
4.1,1.353,1.218,0.436,0.555,0.554
4.1,1.192,1.133,0.312,0.555,0.554
4.1,1.269,1.177,0.373,0.555,0.554
4.1,1.216,1.187,0.217,0.555,0.554
4.1,1.326,1.155,0.492,0.555,0.554
4.1,1.306,1.166,0.45,0.555,0.554
4.1,1.268,1.245,0.189,0.555,0.554
4.1,1.326,1.176,0.462,0.555,0.554
4.1,1.234,1.139,0.384,0.555,0.554
4.1,1.187,1.175,0.143,0.555,0.554
4.1,1.29,1.191,0.384,0.555,0.554
4.1,1.335,1.24,0.37,0.555,0.554
4.1,1.283,1.078,0.543,0.555,0.554
4.1,1.287,1.196,0.369,0.555,0.554
4.1,1.317,1.168,0.462,0.555,0.554
4.1,1.268,1.14,0.439,0.555,0.554
4.1,1.307,1.195,0.405,0.555,0.554
4.1,1.36,1.162,0.52,0.555,0.554
4.1,1.329,1.271,0.291,0.555,0.554
4.1,1.335,1.232,0.386,0.555,0.554
4.1,1.294,1.189,0.395,0.555,0.554
4.1,1.317,1.134,0.508,0.555,0.554
4.1,1.314,1.121,0.522,0.555,0.554
4.1,1.326,1.245,0.345,0.555,0.554
4.1,1.264,1.097,0.496,0.555,0.554
4.1,1.341,1.236,0.388,0.555,0.554
4.1,1.327,1.16,0.486,0.555,0.554
4.1,1.267,1.181,0.363,0.555,0.554
4.1,1.372,1.185,0.504,0.555,0.554
4.1,1.379,1.275,0.381,0.555,0.554
4.1,1.341,1.219,0.417,0.555,0.554
4.1,1.334,1.211,0.419,0.555,0.554
4.1,1.3,1.159,0.454,0.555,0.554
4.1,1.266,1.136,0.443,0.555,0.554
4.1,1.303,1.277,0.198,0.555,0.554
4.1,1.241,1.181,0.307,0.555,0.554
4.1,1.325,1.205,0.416,0.555,0.554
4.1,1.324,1.262,0.304,0.555,0.554
4.1,1.252,1.194,0.3,0.555,0.554
4.1,1.333,1.215,0.412,0.555,0.554
4.1,1.352,1.219,0.433,0.555,0.554
4.2,1.215,1.154,0.314,0.557,0.559
4.2,1.322,1.183,0.446,0.557,0.559
4.2,1.249,1.142,0.406,0.557,0.559
4.2,1.338,1.149,0.512,0.557,0.559
4.2,1.34,1.242,0.376,0.557,0.559
4.2,1.228,1.207,0.185,0.557,0.559
4.2,1.258,1.215,0.259,0.557,0.559
4.2,1.329,1.141,0.514,0.557,0.559
4.2,1.348,1.176,0.489,0.557,0.559
4.2,1.314,1.298,0.157,0.557,0.559
4.2,1.329,1.221,0.394,0.557,0.559
4.2,1.348,1.283,0.306,0.557,0.559
4.2,1.309,1.191,0.414,0.557,0.559
4.2,1.301,1.279,0.185,0.557,0.559
4.2,1.319,1.292,0.202,0.557,0.559
4.2,1.332,1.207,0.423,0.557,0.559
4.2,1.347,1.26,0.355,0.557,0.559
4.2,1.327,1.155,0.493,0.557,0.559
4.2,1.355,1.176,0.496,0.557,0.559
4.2,1.325,1.227,0.377,0.557,0.559
4.2,1.352,1.23,0.415,0.557,0.559
4.2,1.338,1.083,0.587,0.557,0.559
4.2,1.377,1.118,0.584,0.557,0.559
4.2,1.299,1.261,0.239,0.557,0.559
4.2,1.273,1.224,0.277,0.557,0.559
4.2,1.334,1.225,0.395,0.557,0.559
4.2,1.369,1.153,0.539,0.557,0.559
4.2,1.302,1.252,0.273,0.557,0.559
4.2,1.303,1.233,0.324,0.557,0.559
4.2,1.322,1.202,0.416,0.557,0.559
4.2,1.304,1.169,0.442,0.557,0.559
4.2,1.293,1.245,0.27,0.557,0.559
4.2,1.333,1.232,0.38,0.557,0.559
4.2,1.268,1.168,0.389,0.557,0.559
4.2,1.268,1.103,0.493,0.557,0.559
4.2,1.283,1.165,0.42,0.557,0.559
4.2,1.307,1.23,0.337,0.557,0.559
4.2,1.343,1.244,0.377,0.557,0.559
4.2,1.317,1.244,0.328,0.557,0.559
4.2,1.296,1.237,0.299,0.557,0.559
4.2,1.283,1.115,0.494,0.557,0.559
4.2,1.317,1.155,0.481,0.557,0.559
4.2,1.223,1.079,0.47,0.557,0.559
4.2,1.289,1.191,0.383,0.557,0.559
4.2,1.319,1.137,0.506,0.557,0.559
4.2,1.344,1.114,0.559,0.557,0.559
4.2,1.353,1.135,0.545,0.557,0.559
4.2,1.3,1.105,0.527,0.557,0.559
4.2,1.347,1.269,0.334,0.557,0.559
4.2,1.264,1.206,0.298,0.557,0.559
4.3,1.338,1.152,0.509,0.562,0.555
4.3,1.26,1.111,0.471,0.562,0.555
4.3,1.282,1.144,0.451,0.562,0.555
4.3,1.329,1.238,0.363,0.562,0.555
4.3,1.334,1.214,0.414,0.562,0.555
4.3,1.335,1.27,0.308,0.562,0.555
4.3,1.276,1.181,0.378,0.562,0.555
4.3,1.308,1.261,0.266,0.562,0.555
4.3,1.35,1.212,0.441,0.562,0.555
4.3,1.243,1.049,0.537,0.562,0.555
4.3,1.333,1.236,0.374,0.562,0.555
4.3,1.306,1.137,0.491,0.562,0.555
4.3,1.334,1.013,0.651,0.562,0.555
4.3,1.278,1.159,0.422,0.562,0.555
4.3,1.332,1.241,0.363,0.562,0.555
4.3,1.313,1.235,0.338,0.562,0.555
4.3,1.35,1.154,0.519,0.562,0.555
4.3,1.335,1.189,0.454,0.562,0.555
4.3,1.314,1.166,0.461,0.562,0.555
4.3,1.304,1.138,0.488,0.562,0.555
4.3,1.305,1.172,0.439,0.562,0.555
4.3,1.303,1.263,0.245,0.562,0.555
4.3,1.366,1.055,0.635,0.562,0.555
4.3,1.298,1.122,0.502,0.562,0.555
4.3,1.269,1.134,0.449,0.562,0.555
4.3,1.296,1.264,0.219,0.562,0.555
4.3,1.327,1.105,0.553,0.562,0.555
4.3,1.372,1.096,0.602,0.562,0.555
4.3,1.258,1.197,0.308,0.562,0.555
4.3,1.332,1.205,0.426,0.562,0.555
4.3,1.37,1.124,0.571,0.562,0.555
4.3,1.27,1.115,0.479,0.562,0.555
4.3,1.285,1.218,0.319,0.562,0.555
4.3,1.358,1.164,0.515,0.562,0.555
4.3,1.303,1.198,0.395,0.562,0.555
4.3,1.318,1.267,0.276,0.562,0.555
4.3,1.418,1.017,0.696,0.562,0.555
4.3,1.23,1.147,0.361,0.562,0.555
4.3,1.352,1.24,0.399,0.562,0.555
4.3,1.306,1.249,0.291,0.562,0.555
4.3,1.374,1.171,0.523,0.562,0.555
4.3,1.327,1.226,0.382,0.562,0.555
4.3,1.323,1.278,0.257,0.562,0.555
4.3,1.357,1.162,0.516,0.562,0.555
4.3,1.288,1.227,0.304,0.562,0.555
4.3,1.247,1.198,0.276,0.562,0.555
4.3,1.358,1.095,0.591,0.562,0.555
4.3,1.345,1.185,0.472,0.562,0.555
4.3,1.296,1.212,0.355,0.562,0.555
4.3,1.351,1.128,0.55,0.562,0.555
4.4,1.316,1.054,0.599,0.554,0.552
4.4,1.324,1.149,0.497,0.554,0.552
4.4,1.32,1.089,0.565,0.554,0.552
4.4,1.344,1.107,0.567,0.554,0.552
4.4,1.276,1.204,0.33,0.554,0.552
4.4,1.302,1.199,0.389,0.554,0.552
4.4,1.316,1.238,0.341,0.554,0.552
4.4,1.245,1.199,0.271,0.554,0.552
4.4,1.246,1.179,0.325,0.554,0.552
4.4,1.255,1.154,0.393,0.554,0.552
4.4,1.306,1.254,0.278,0.554,0.552
4.4,1.35,1.109,0.57,0.554,0.552
4.4,1.348,1.306,0.249,0.554,0.552
4.4,1.361,1.179,0.499,0.554,0.552
4.4,1.3,1.235,0.312,0.554,0.552
4.4,1.403,1.132,0.59,0.554,0.552
4.4,1.347,1.219,0.425,0.554,0.552
4.4,1.308,1.177,0.437,0.554,0.552
4.4,1.316,1.19,0.428,0.554,0.552
4.4,1.36,1.13,0.556,0.554,0.552
4.4,1.343,1.178,0.481,0.554,0.552
4.4,1.357,1.181,0.493,0.554,0.552
4.4,1.324,1.214,0.399,0.554,0.552
4.4,1.274,1.116,0.483,0.554,0.552
4.4,1.312,1.241,0.324,0.554,0.552
4.4,1.316,1.17,0.458,0.554,0.552
4.4,1.281,1.22,0.305,0.554,0.552
4.4,1.296,1.256,0.244,0.554,0.552
4.4,1.157,1.075,0.369,0.554,0.552
4.4,1.313,1.242,0.323,0.554,0.552
4.4,1.233,1.208,0.201,0.554,0.552
4.4,1.302,1.186,0.413,0.554,0.552
4.4,1.293,1.253,0.247,0.554,0.552
4.4,1.306,1.19,0.413,0.554,0.552
4.4,1.32,1.24,0.342,0.554,0.552
4.4,1.293,1.21,0.352,0.554,0.552
4.4,1.33,1.19,0.446,0.554,0.552
4.4,1.298,1.159,0.451,0.554,0.552
4.4,1.287,1.265,0.184,0.554,0.552
4.4,1.291,1.144,0.464,0.554,0.552
4.4,1.317,1.174,0.453,0.554,0.552
4.4,1.367,1.232,0.433,0.554,0.552
4.4,1.294,1.183,0.406,0.554,0.552
4.4,1.304,1.223,0.347,0.554,0.552
4.4,1.328,1.079,0.583,0.554,0.552
4.4,1.247,1.188,0.304,0.554,0.552
4.4,1.38,1.211,0.479,0.554,0.552
4.4,1.284,1.136,0.466,0.554,0.552
4.4,1.355,1.151,0.528,0.554,0.552
4.4,1.297,1.188,0.4,0.554,0.552
4.5,1.311,1.189,0.422,0.554,0.552
4.5,1.286,1.171,0.412,0.554,0.552
4.5,1.407,1.109,0.615,0.554,0.552
4.5,1.283,1.261,0.18,0.554,0.552
4.5,1.338,1.202,0.438,0.554,0.552
4.5,1.297,1.162,0.444,0.554,0.552
4.5,1.29,1.18,0.405,0.554,0.552
4.5,1.358,1.152,0.529,0.554,0.552
4.5,1.43,1.184,0.561,0.554,0.552
4.5,1.335,1.26,0.33,0.554,0.552
4.5,1.349,1.233,0.406,0.554,0.552
4.5,1.277,1.159,0.419,0.554,0.552
4.5,1.431,1.031,0.693,0.554,0.552
4.5,1.309,1.219,0.363,0.554,0.552
4.5,1.478,1.042,0.709,0.554,0.552
4.5,1.255,1.086,0.5,0.554,0.552
4.5,1.335,1.126,0.538,0.554,0.552
4.5,1.21,1.16,0.283,0.554,0.552
4.5,1.32,1.251,0.321,0.554,0.552
4.5,1.325,1.161,0.482,0.554,0.552
4.5,1.299,1.185,0.41,0.554,0.552
4.5,1.362,1.173,0.508,0.554,0.552
4.5,1.198,1.106,0.383,0.554,0.552
4.5,1.247,1.134,0.416,0.554,0.552
4.5,1.307,1.121,0.515,0.554,0.552
4.5,1.241,1.126,0.421,0.554,0.552
4.5,1.365,0.922,0.738,0.554,0.552
4.5,1.384,0.898,0.761,0.554,0.552
4.5,1.359,1.148,0.536,0.554,0.552
4.5,1.256,1.078,0.514,0.554,0.552
4.5,1.295,1.088,0.542,0.554,0.552
4.5,1.279,1.257,0.184,0.554,0.552
4.5,1.251,1.237,0.149,0.554,0.552
4.5,1.309,1.167,0.454,0.554,0.552
4.5,1.332,1.193,0.444,0.554,0.552
4.5,1.306,1.182,0.426,0.554,0.552
4.5,1.337,1.068,0.602,0.554,0.552
4.5,1.254,1.109,0.467,0.554,0.552
4.5,1.334,1.256,0.336,0.554,0.552
4.5,1.288,1.213,0.336,0.554,0.552
4.5,1.223,1.119,0.403,0.554,0.552
4.5,1.259,1.236,0.193,0.554,0.552
4.5,1.335,1.272,0.302,0.554,0.552
4.5,1.352,1.209,0.447,0.554,0.552
4.5,1.341,1.202,0.443,0.554,0.552
4.5,1.254,1.184,0.329,0.554,0.552
4.5,1.335,1.104,0.562,0.554,0.552
4.5,1.355,1.168,0.507,0.554,0.552
4.5,1.29,1.138,0.472,0.554,0.552
4.5,1.33,1.191,0.446,0.554,0.552
4.6,1.327,1.247,0.341,0.57,0.545
4.6,1.324,1.047,0.612,0.57,0.545
4.6,1.199,1.107,0.383,0.57,0.545
4.6,1.288,1.214,0.333,0.57,0.545
4.6,1.229,1.126,0.4,0.57,0.545
4.6,1.328,1.273,0.285,0.57,0.545
4.6,1.327,1.126,0.528,0.57,0.545
4.6,1.36,1.042,0.643,0.57,0.545
4.6,1.309,1.153,0.474,0.57,0.545
4.6,1.319,1.104,0.548,0.57,0.545
4.6,1.277,1.228,0.275,0.57,0.545
4.6,1.321,1.189,0.437,0.57,0.545
4.6,1.321,1.141,0.504,0.57,0.545
4.6,1.298,1.234,0.311,0.57,0.545
4.6,1.324,1.094,0.563,0.57,0.545
4.6,1.313,1.179,0.44,0.57,0.545
4.6,1.336,1.306,0.211,0.57,0.545
4.6,1.279,1.21,0.323,0.57,0.545
4.6,1.296,1.22,0.339,0.57,0.545
4.6,1.276,1.244,0.222,0.57,0.545
4.6,1.308,1.05,0.597,0.57,0.545
4.6,1.302,1.163,0.451,0.57,0.545
4.6,1.379,1.209,0.481,0.57,0.545
4.6,1.339,1.16,0.499,0.57,0.545
