true_angle,semi_major_axis,semi_minor_axis,convex_hull_area,convex_hull_perimeter,max_distance,area_to_perimeter_ratio
8.6,1.562,1.491,6.885,9.497,3.168,0.725
8.6,1.515,1.491,6.621,9.345,3.121,0.708
8.6,1.584,1.525,7.095,9.666,3.222,0.734
8.6,1.57,1.48,6.907,9.556,3.165,0.723
8.6,1.548,1.46,6.786,9.427,3.179,0.72
8.6,1.56,1.524,6.562,9.428,3.151,0.696
8.6,1.643,1.446,6.497,9.361,3.175,0.694
8.6,1.593,1.504,7.093,9.631,3.2,0.736
8.6,1.549,1.512,6.379,9.314,3.101,0.685
8.6,1.548,1.487,6.731,9.392,3.15,0.717
8.6,1.58,1.527,7.148,9.633,3.203,0.742
8.6,1.564,1.523,6.953,9.588,3.154,0.725
8.6,1.55,1.326,5.997,8.951,3.029,0.67
8.6,1.57,1.529,7.046,9.594,3.11,0.734
8.6,1.57,1.478,6.71,9.437,3.173,0.711
8.6,1.556,1.469,6.418,9.305,3.11,0.69
8.6,1.557,1.43,6.675,9.346,3.096,0.714
8.6,1.583,1.49,6.545,9.375,3.175,0.698
8.6,1.564,1.38,6.26,9.122,3.094,0.686
8.6,1.583,1.381,6.075,9.104,3.174,0.667
8.6,1.513,1.397,6.19,9.033,3.031,0.685
8.6,1.57,1.47,6.786,9.406,3.078,0.721
8.6,1.55,1.526,6.763,9.469,3.116,0.714
8.6,1.549,1.493,6.525,9.434,3.154,0.692
8.6,1.558,1.404,6.432,9.191,3.052,0.7
8.6,1.615,1.423,6.694,9.424,3.173,0.71
8.6,1.598,1.505,7.177,9.638,3.186,0.745
8.6,1.516,1.492,6.706,9.345,3.124,0.718
8.6,1.54,1.509,7.004,9.515,3.087,0.736
8.6,1.563,1.483,6.801,9.422,3.107,0.722
8.6,1.608,1.368,6.549,9.281,3.139,0.706
8.7,1.55,1.528,7.069,9.587,3.179,0.737
8.7,1.625,1.429,6.711,9.427,3.216,0.712
8.7,1.56,1.469,6.759,9.439,3.122,0.716
8.7,1.553,1.477,6.154,9.201,3.097,0.669
8.7,1.561,1.517,6.946,9.537,3.108,0.728
8.7,1.539,1.486,6.273,9.205,3.045,0.681
8.7,1.578,1.477,6.965,9.554,3.224,0.729
8.7,1.595,1.493,6.92,9.539,3.158,0.725
8.7,1.548,1.479,6.701,9.372,3.101,0.715
8.7,1.566,1.496,6.637,9.412,3.139,0.705
8.7,1.528,1.493,6.315,9.232,3.048,0.684
8.7,1.596,1.501,6.948,9.574,3.224,0.726
8.7,1.6,1.454,6.811,9.459,3.155,0.72
8.7,1.59,1.464,6.889,9.475,3.155,0.727
8.7,1.632,1.406,6.72,9.498,3.227,0.708
8.7,1.528,1.487,6.685,9.341,3.076,0.716
8.7,1.516,1.45,6.556,9.298,3.193,0.705
8.7,1.594,1.453,6.491,9.386,3.175,0.692
8.7,1.576,1.54,6.988,9.614,3.196,0.727
8.7,1.576,1.543,6.994,9.636,3.182,0.726
8.7,1.557,1.422,6.395,9.238,3.183,0.692
8.7,1.574,1.494,6.861,9.51,3.14,0.721
8.7,1.659,1.415,6.495,9.358,3.187,0.694
8.7,1.543,1.422,6.388,9.195,3.134,0.695
8.7,1.552,1.471,6.663,9.394,3.142,0.709
8.7,1.572,1.425,5.941,9.093,3.121,0.653
8.7,1.588,1.465,6.349,9.273,3.183,0.685
8.7,1.545,1.502,6.977,9.52,3.138,0.733
8.7,1.562,1.542,7.058,9.599,3.133,0.735
8.7,1.605,1.47,6.861,9.527,3.2,0.72
8.7,1.557,1.47,6.735,9.392,3.15,0.717
8.7,1.557,1.451,6.507,9.294,3.107,0.7
8.7,1.611,1.454,6.784,9.474,3.199,0.716
8.7,1.546,1.482,6.739,9.396,3.123,0.717
8.7,1.582,1.547,7.202,9.665,3.19,0.745
8.7,1.568,1.53,6.77,9.488,3.153,0.714
8.7,1.575,1.457,6.698,9.363,3.119,0.715
8.7,1.597,1.389,6.531,9.375,3.176,0.697
8.7,1.53,1.517,6.821,9.433,3.093,0.723
8.7,1.555,1.41,6.186,9.139,3.095,0.677
8.7,1.622,1.456,7.08,9.575,3.247,0.739
8.7,1.617,1.409,6.503,9.324,3.139,0.697
8.7,1.557,1.451,6.752,9.402,3.185,0.718
8.7,1.527,1.48,6.67,9.346,3.104,0.714
8.7,1.551,1.421,6.322,9.178,3.042,0.689
8.7,1.584,1.431,6.106,9.132,3.121,0.669
8.7,1.585,1.459,6.736,9.43,3.178,0.714
8.7,1.551,1.486,6.545,9.311,3.071,0.703
8.7,1.603,1.443,6.837,9.486,3.184,0.721
8.7,1.546,1.497,6.802,9.436,3.12,0.721
8.7,1.553,1.486,6.576,9.392,3.162,0.7
8.7,1.554,1.431,6.441,9.291,3.203,0.693
8.7,1.594,1.452,6.822,9.426,3.171,0.724
8.7,1.628,1.445,6.653,9.416,3.199,0.707
8.7,1.515,1.475,6.531,9.3,3.137,0.702
8.7,1.55,1.521,6.874,9.475,3.177,0.726
8.7,1.567,1.497,6.902,9.515,3.165,0.725
8.7,1.574,1.382,6.309,9.106,3.084,0.693
8.7,1.524,1.411,6.227,9.139,3.13,0.681
8.7,1.561,1.523,7.045,9.607,3.217,0.733
8.7,1.567,1.48,6.794,9.473,3.16,0.717
8.7,1.529,1.512,6.801,9.446,3.113,0.72
8.7,1.571,1.473,6.654,9.432,3.193,0.706
8.7,1.593,1.544,7.339,9.76,3.214,0.752
8.7,1.56,1.495,6.715,9.396,3.124,0.715
8.7,1.563,1.497,6.882,9.52,3.179,0.723
8.7,1.598,1.361,6.295,9.185,3.171,0.685
8.7,1.593,1.527,7.116,9.664,3.191,0.736
8.7,1.593,1.465,6.606,9.395,3.254,0.703
8.7,1.585,1.379,6.358,9.177,3.112,0.693
8.7,1.544,1.512,6.463,9.329,3.156,0.693
8.7,1.572,1.451,6.61,9.339,3.089,0.708
8.7,1.55,1.439,6.513,9.281,3.133,0.702
8.7,1.591,1.453,6.763,9.422,3.162,0.718
8.7,1.586,1.509,6.843,9.523,3.177,0.719
8.7,1.58,1.545,6.994,9.596,3.134,0.729
8.7,1.533,1.473,6.509,9.31,3.11,0.699
8.7,1.617,1.492,7.107,9.661,3.255,0.736
8.7,1.56,1.417,6.465,9.237,3.177,0.7
8.7,1.535,1.457,6.606,9.296,3.113,0.711
8.7,1.56,1.492,6.854,9.466,3.116,0.724
8.7,1.524,1.353,5.913,8.878,3.081,0.666
8.7,1.584,1.578,7.222,9.735,3.183,0.742
8.7,1.547,1.506,6.921,9.523,3.185,0.727
8.7,1.574,1.468,6.591,9.342,3.108,0.706
8.7,1.581,1.454,6.843,9.419,3.123,0.726
8.7,1.516,1.456,6.462,9.251,3.063,0.698
8.7,1.583,1.517,7.086,9.61,3.151,0.737
8.7,1.552,1.448,6.575,9.292,3.111,0.708
8.7,1.603,1.353,6.322,9.177,3.156,0.689
8.7,1.571,1.523,7.091,9.622,3.161,0.737
8.7,1.606,1.417,6.214,9.224,3.194,0.674
8.7,1.617,1.496,6.895,9.57,3.196,0.72
8.7,1.602,1.552,7.051,9.688,3.219,0.728
8.7,1.625,1.377,6.412,9.263,3.168,0.692
8.7,1.536,1.481,6.746,9.368,3.099,0.72
8.7,1.552,1.491,6.875,9.455,3.156,0.727
8.7,1.564,1.408,6.425,9.244,3.206,0.695
8.7,1.54,1.448,6.175,9.117,3.005,0.677
8.7,1.573,1.48,6.895,9.491,3.134,0.727
8.8,1.59,1.378,6.304,9.23,3.109,0.683
8.8,1.669,1.42,6.507,9.416,3.241,0.691
8.8,1.51,1.392,5.853,8.876,3.015,0.659
8.8,1.626,1.481,6.89,9.558,3.219,0.721
8.8,1.585,1.419,6.584,9.35,3.165,0.704
8.8,1.58,1.503,7.047,9.591,3.164,0.735
8.8,1.571,1.524,7.067,9.596,3.19,0.736
8.8,1.663,1.467,6.843,9.566,3.238,0.715
8.8,1.593,1.447,6.672,9.408,3.158,0.709
8.8,1.521,1.462,6.507,9.259,3.119,0.703
8.8,1.557,1.487,6.696,9.412,3.102,0.711
8.8,1.57,1.436,6.624,9.4,3.179,0.705
8.8,1.599,1.474,6.946,9.534,3.198,0.729
8.8,1.632,1.289,5.84,9.06,3.16,0.645
8.8,1.51,1.396,6.077,8.999,3.101,0.675
8.8,1.553,1.421,6.51,9.236,3.101,0.705
8.8,1.58,1.426,6.423,9.278,3.119,0.692
8.8,1.578,1.507,7.0,9.572,3.149,0.731
8.8,1.537,1.505,6.936,9.529,3.174,0.728
8.8,1.577,1.452,6.877,9.469,3.142,0.726
8.8,1.492,1.447,6.196,9.076,3.056,0.683
8.8,1.59,1.561,7.252,9.738,3.207,0.745
8.8,1.633,1.363,6.399,9.262,3.19,0.691
8.8,1.569,1.531,6.607,9.477,3.171,0.697
8.8,1.595,1.531,7.161,9.699,3.224,0.738
8.8,1.592,1.527,7.11,9.646,3.195,0.737
8.8,1.568,1.49,6.737,9.439,3.165,0.714
8.8,1.53,1.45,6.491,9.24,3.08,0.702
8.8,1.563,1.433,6.644,9.361,3.117,0.71
8.8,1.597,1.435,6.667,9.381,3.169,0.711
8.8,1.548,1.388,6.36,9.16,3.117,0.694
8.8,1.598,1.47,6.853,9.475,3.127,0.723
8.8,1.554,1.367,6.237,9.092,3.099,0.686
8.8,1.549,1.441,6.218,9.181,3.113,0.677
8.8,1.558,1.526,6.697,9.441,3.112,0.709
8.8,1.588,1.493,6.951,9.535,3.161,0.729
8.8,1.569,1.528,6.922,9.571,3.184,0.723
8.8,1.561,1.506,6.811,9.46,3.149,0.72
8.8,1.552,1.533,6.88,9.554,3.205,0.72
8.8,1.588,1.417,6.37,9.252,3.144,0.689
8.8,1.534,1.495,6.599,9.338,3.151,0.707
8.8,1.599,1.464,6.631,9.399,3.172,0.705
8.8,1.571,1.536,7.101,9.65,3.144,0.736
8.8,1.563,1.427,6.572,9.271,3.111,0.709
8.8,1.586,1.447,6.855,9.45,3.139,0.725
8.8,1.566,1.469,6.838,9.453,3.15,0.723
8.8,1.549,1.379,6.336,9.1,3.056,0.696
8.8,1.606,1.46,6.635,9.39,3.183,0.707
8.8,1.587,1.555,7.205,9.704,3.186,0.742
8.8,1.562,1.432,6.596,9.328,3.178,0.707
8.8,1.621,1.474,6.629,9.452,3.208,0.701
8.8,1.537,1.462,6.659,9.355,3.146,0.712
8.8,1.574,1.432,6.328,9.188,3.109,0.689
8.8,1.623,1.391,6.479,9.305,3.192,0.696
8.8,1.57,1.532,7.018,9.598,3.194,0.731
8.8,1.558,1.488,6.817,9.477,3.133,0.719
8.8,1.575,1.5,7.042,9.654,3.154,0.73
8.8,1.56,1.538,7.148,9.642,3.159,0.741
8.8,1.591,1.435,6.655,9.391,3.142,0.709
8.8,1.589,1.38,6.471,9.285,3.216,0.697
8.8,1.568,1.463,6.65,9.402,3.15,0.707
8.8,1.614,1.468,6.56,9.395,3.167,0.698
8.8,1.55,1.47,6.692,9.397,3.178,0.712
8.8,1.608,1.412,6.461,9.307,3.15,0.694
8.8,1.547,1.504,6.682,9.43,3.176,0.709
8.8,1.547,1.495,6.712,9.417,3.13,0.713
8.8,1.577,1.458,6.715,9.395,3.23,0.715
8.8,1.535,1.476,6.657,9.372,3.125,0.71
8.8,1.541,1.478,6.556,9.326,3.108,0.703
8.8,1.524,1.491,6.598,9.316,3.05,0.708
8.8,1.56,1.496,6.784,9.492,3.178,0.715
8.8,1.545,1.485,6.82,9.485,3.165,0.719
8.8,1.599,1.47,6.982,9.559,3.175,0.73
8.8,1.613,1.436,6.741,9.412,3.142,0.716
8.8,1.651,1.405,6.762,9.432,3.213,0.717
8.8,1.551,1.492,6.728,9.416,3.15,0.715
8.8,1.585,1.453,6.92,9.509,3.209,0.728
8.8,1.576,1.4,6.149,9.166,3.168,0.671
8.8,1.566,1.485,6.524,9.341,3.101,0.698
8.8,1.578,1.415,6.49,9.324,3.233,0.696
8.8,1.552,1.432,6.418,9.255,3.103,0.693
8.8,1.532,1.454,6.551,9.263,3.059,0.707
8.8,1.5,1.459,6.437,9.208,3.094,0.699
8.8,1.538,1.386,6.111,9.031,3.012,0.677
8.8,1.626,1.417,6.5,9.3,3.141,0.699
8.8,1.596,1.426,6.549,9.36,3.159,0.7
8.8,1.467,1.413,6.092,8.963,3.0,0.68
8.8,1.59,1.496,6.926,9.548,3.249,0.725
8.8,1.49,1.452,6.328,9.096,3.025,0.696
8.8,1.579,1.426,6.711,9.377,3.197,0.716
8.8,1.573,1.471,6.855,9.463,3.205,0.724
8.8,1.576,1.439,6.62,9.373,3.141,0.706
8.8,1.583,1.491,6.943,9.525,3.132,0.729
8.8,1.522,1.483,6.728,9.343,3.078,0.72
8.8,1.594,1.378,6.178,9.156,3.146,0.675
8.8,1.561,1.522,6.875,9.536,3.178,0.721
8.8,1.603,1.409,6.655,9.356,3.211,0.711
8.8,1.62,1.421,6.962,9.515,3.236,0.732
8.8,1.549,1.441,6.65,9.329,3.087,0.713
8.8,1.575,1.485,6.829,9.479,3.129,0.72
8.9,1.607,1.476,6.625,9.409,3.193,0.704
8.9,1.554,1.438,6.491,9.293,3.153,0.698
8.9,1.612,1.487,6.991,9.57,3.166,0.731
8.9,1.59,1.511,7.212,9.656,3.189,0.747
8.9,1.61,1.445,6.716,9.449,3.225,0.711
8.9,1.492,1.463,6.199,9.183,3.119,0.675
8.9,1.556,1.404,6.408,9.192,3.079,0.697
8.9,1.638,1.448,6.73,9.514,3.237,0.707
8.9,1.591,1.502,7.044,9.621,3.177,0.732
8.9,1.56,1.534,7.124,9.639,3.231,0.739
8.9,1.628,1.506,7.105,9.672,3.226,0.735
8.9,1.579,1.441,6.666,9.405,3.204,0.709
8.9,1.602,1.474,6.996,9.568,3.208,0.731
8.9,1.577,1.338,6.059,8.991,3.148,0.674
8.9,1.591,1.395,6.627,9.324,3.165,0.711
8.9,1.597,1.422,6.655,9.381,3.231,0.709
8.9,1.565,1.502,6.951,9.553,3.152,0.728
8.9,1.585,1.489,6.819,9.482,3.173,0.719
8.9,1.601,1.434,6.485,9.307,3.146,0.697
8.9,1.562,1.442,6.549,9.338,3.143,0.701
8.9,1.605,1.512,6.786,9.523,3.18,0.713
8.9,1.535,1.501,6.666,9.403,3.091,0.709
8.9,1.574,1.394,6.202,9.167,3.061,0.677
8.9,1.617,1.459,6.666,9.5,3.235,0.702
8.9,1.559,1.535,6.917,9.579,3.19,0.722
8.9,1.554,1.462,6.496,9.341,3.168,0.695
8.9,1.544,1.47,6.648,9.429,3.217,0.705
8.9,1.587,1.431,6.614,9.344,3.158,0.708
8.9,1.601,1.49,7.06,9.615,3.232,0.734
8.9,1.557,1.46,6.627,9.382,3.158,0.706
8.9,1.583,1.489,7.114,9.602,3.213,0.741
8.9,1.588,1.522,6.987,9.587,3.226,0.729
8.9,1.543,1.477,6.6,9.32,3.122,0.708
8.9,1.59,1.521,7.014,9.608,3.226,0.73
8.9,1.591,1.501,7.047,9.602,3.21,0.734
8.9,1.589,1.347,6.187,9.119,3.177,0.678
8.9,1.557,1.518,6.908,9.519,3.168,0.726
8.9,1.555,1.505,6.734,9.443,3.179,0.713
8.9,1.523,1.448,6.609,9.251,3.097,0.714
8.9,1.555,1.459,6.715,9.368,3.125,0.717
8.9,1.543,1.487,6.826,9.443,3.136,0.723
8.9,1.549,1.451,6.626,9.324,3.162,0.711
8.9,1.562,1.445,6.395,9.235,3.146,0.693
8.9,1.545,1.395,6.226,9.103,3.083,0.684
8.9,1.548,1.462,6.683,9.371,3.164,0.713
8.9,1.577,1.467,6.897,9.487,3.163,0.727
8.9,1.577,1.523,6.909,9.56,3.174,0.723
8.9,1.468,1.384,5.789,8.798,3.003,0.658
8.9,1.565,1.528,6.912,9.547,3.134,0.724
8.9,1.539,1.458,6.662,9.347,3.136,0.713
8.9,1.535,1.491,6.653,9.353,3.141,0.711
8.9,1.569,1.417,6.327,9.195,3.122,0.688
8.9,1.59,1.506,6.914,9.587,3.21,0.721
8.9,1.583,1.465,6.766,9.437,3.172,0.717
8.9,1.563,1.446,6.47,9.287,3.129,0.697
8.9,1.568,1.475,6.538,9.338,3.118,0.7
8.9,1.504,1.464,6.307,9.154,3.094,0.689
8.9,1.604,1.425,6.802,9.439,3.236,0.721
8.9,1.591,1.51,7.006,9.599,3.235,0.73
8.9,1.516,1.476,6.395,9.223,3.101,0.693
8.9,1.581,1.506,6.79,9.477,3.14,0.716
8.9,1.515,1.452,6.537,9.243,3.026,0.707
8.9,1.54,1.526,6.856,9.501,3.132,0.722
8.9,1.575,1.502,6.808,9.526,3.224,0.715
8.9,1.577,1.418,6.385,9.295,3.21,0.687
8.9,1.574,1.434,6.784,9.437,3.226,0.719
8.9,1.564,1.502,6.982,9.543,3.174,0.732
8.9,1.541,1.514,6.616,9.387,3.138,0.705
8.9,1.558,1.528,6.955,9.567,3.145,0.727
8.9,1.586,1.495,6.805,9.501,3.138,0.716
8.9,1.564,1.535,7.121,9.641,3.177,0.739
8.9,1.561,1.519,7.15,9.584,3.109,0.746
8.9,1.611,1.368,6.507,9.265,3.203,0.702
8.9,1.582,1.515,7.07,9.644,3.219,0.733
8.9,1.591,1.491,7.019,9.57,3.143,0.733
8.9,1.561,1.471,6.742,9.435,3.182,0.714
8.9,1.563,1.445,6.619,9.353,3.112,0.708
8.9,1.617,1.514,7.08,9.655,3.204,0.733
8.9,1.567,1.463,6.632,9.352,3.104,0.709
8.9,1.618,1.475,7.127,9.638,3.246,0.739
8.9,1.546,1.497,6.896,9.479,3.121,0.727
8.9,1.562,1.455,6.574,9.312,3.153,0.706
8.9,1.582,1.427,6.224,9.213,3.148,0.676
8.9,1.592,1.479,6.821,9.494,3.156,0.718
8.9,1.602,1.388,6.308,9.282,3.188,0.68
8.9,1.537,1.524,6.856,9.528,3.085,0.72
8.9,1.633,1.383,6.398,9.283,3.191,0.689
8.9,1.559,1.49,6.705,9.396,3.103,0.714
8.9,1.543,1.48,6.627,9.371,3.183,0.707
8.9,1.588,1.475,6.89,9.529,3.151,0.723
8.9,1.56,1.529,7.094,9.637,3.156,0.736
8.9,1.623,1.524,7.07,9.695,3.188,0.729
8.9,1.582,1.404,6.647,9.377,3.176,0.709
8.9,1.585,1.396,6.415,9.226,3.115,0.695
8.9,1.589,1.48,7.063,9.61,3.201,0.735
8.9,1.532,1.484,6.868,9.431,3.086,0.728
8.9,1.606,1.425,6.776,9.426,3.221,0.719
8.9,1.545,1.335,6.168,9.025,3.057,0.683
8.9,1.566,1.504,6.824,9.493,3.177,0.719
8.9,1.558,1.531,6.977,9.577,3.174,0.728
9.0,1.56,1.426,6.544,9.293,3.134,0.704
9.0,1.553,1.511,7.063,9.587,3.15,0.737
9.0,1.618,1.541,7.1,9.696,3.204,0.732
9.0,1.525,1.499,6.715,9.43,3.101,0.712
9.0,1.59,1.49,6.93,9.543,3.163,0.726
9.0,1.579,1.562,7.18,9.704,3.163,0.74
9.0,1.522,1.455,6.294,9.214,3.085,0.683
9.0,1.602,1.466,6.984,9.562,3.215,0.73
9.0,1.658,1.415,6.427,9.323,3.2,0.689
9.0,1.58,1.513,7.34,9.724,3.165,0.755
9.0,1.549,1.539,7.131,9.64,3.183,0.74
9.0,1.546,1.506,6.818,9.458,3.128,0.721
9.0,1.54,1.423,6.49,9.201,3.08,0.705
9.0,1.549,1.487,6.581,9.373,3.131,0.702
9.0,1.549,1.525,6.945,9.588,3.16,0.724
9.0,1.617,1.441,6.368,9.287,3.086,0.686
9.0,1.579,1.53,7.208,9.666,3.207,0.746
9.0,1.649,1.4,6.566,9.385,3.192,0.7
9.0,1.61,1.523,7.287,9.738,3.25,0.748
9.0,1.588,1.431,6.674,9.362,3.137,0.713
9.0,1.579,1.486,6.847,9.508,3.143,0.72
9.0,1.572,1.41,6.233,9.154,3.132,0.681
9.0,1.562,1.501,6.914,9.527,3.195,0.726
9.0,1.577,1.451,6.68,9.408,3.121,0.71
9.0,1.545,1.464,6.544,9.35,3.176,0.7
9.0,1.565,1.512,6.991,9.558,3.164,0.731
9.0,1.573,1.538,7.198,9.682,3.214,0.744
9.0,1.592,1.489,7.039,9.563,3.193,0.736
9.0,1.623,1.477,7.012,9.649,3.268,0.727
9.0,1.578,1.41,6.559,9.322,3.148,0.704
9.0,1.532,1.49,6.389,9.268,3.1,0.689
9.0,1.56,1.494,6.269,9.298,3.132,0.674
9.0,1.559,1.456,6.466,9.315,3.178,0.694
9.0,1.581,1.498,6.966,9.556,3.179,0.729
9.0,1.574,1.494,6.918,9.574,3.182,0.723
9.0,1.547,1.487,6.579,9.34,3.129,0.704
9.0,1.564,1.54,7.238,9.68,3.155,0.748
9.0,1.599,1.4,6.646,9.367,3.222,0.71
9.0,1.677,1.366,6.127,9.272,3.203,0.661
9.0,1.615,1.491,6.997,9.591,3.23,0.73
9.0,1.61,1.458,6.629,9.421,3.219,0.704
9.0,1.596,1.463,6.768,9.436,3.177,0.717
9.0,1.57,1.536,7.123,9.623,3.176,0.74
9.0,1.551,1.422,6.439,9.212,3.137,0.699
9.0,1.564,1.486,6.757,9.434,3.139,0.716
9.0,1.571,1.489,6.582,9.384,3.128,0.701
9.0,1.59,1.486,6.538,9.405,3.167,0.695
9.0,1.504,1.415,6.164,9.071,2.99,0.679
9.0,1.614,1.481,6.854,9.522,3.159,0.72
9.0,1.582,1.514,6.949,9.588,3.14,0.725
9.0,1.557,1.478,6.71,9.419,3.19,0.712
9.0,1.579,1.483,6.825,9.453,3.136,0.722
9.0,1.538,1.496,6.935,9.479,3.141,0.732
9.0,1.577,1.543,7.208,9.723,3.225,0.741
9.0,1.605,1.556,7.148,9.707,3.206,0.736
9.0,1.721,1.363,6.074,9.141,3.115,0.665
9.0,1.527,1.481,6.448,9.297,3.049,0.694
9.0,1.526,1.403,6.03,9.04,3.113,0.667
9.0,1.503,1.306,5.672,8.847,3.077,0.641
9.0,1.559,1.508,6.342,9.32,3.138,0.68
9.0,1.615,1.481,6.983,9.567,3.193,0.73
9.0,1.578,1.491,6.824,9.51,3.227,0.718
9.0,1.569,1.527,6.878,9.535,3.201,0.721
9.0,1.552,1.465,6.57,9.38,3.125,0.7
9.0,1.642,1.356,6.536,9.329,3.219,0.701
9.0,1.546,1.448,6.648,9.367,3.083,0.71
9.0,1.57,1.451,6.701,9.394,3.132,0.713
9.0,1.635,1.458,6.999,9.558,3.171,0.732
9.0,1.567,1.487,6.798,9.472,3.136,0.718
9.0,1.568,1.513,7.047,9.575,3.166,0.736
9.0,1.553,1.49,6.747,9.455,3.159,0.714
9.0,1.512,1.41,6.08,9.003,3.06,0.675
9.0,1.601,1.508,6.966,9.621,3.169,0.724
9.0,1.58,1.537,7.252,9.704,3.199,0.747
9.0,1.541,1.355,6.059,8.962,3.085,0.676
9.0,1.556,1.383,6.393,9.153,3.08,0.698
9.0,1.568,1.488,6.829,9.464,3.175,0.722
9.0,1.576,1.532,7.2,9.693,3.208,0.743
9.0,1.53,1.49,6.812,9.41,3.138,0.724
9.0,1.605,1.53,7.182,9.701,3.213,0.74
9.0,1.554,1.546,6.839,9.551,3.173,0.716
9.0,1.603,1.471,6.868,9.528,3.199,0.721
9.0,1.52,1.418,6.269,9.147,3.132,0.685
9.0,1.549,1.425,6.306,9.311,3.263,0.677
9.0,1.564,1.45,6.643,9.445,3.213,0.703
9.0,1.614,1.482,6.977,9.599,3.2,0.727
9.0,1.574,1.5,6.714,9.442,3.192,0.711
9.0,1.572,1.429,6.644,9.348,3.156,0.711
9.0,1.588,1.518,6.943,9.578,3.173,0.725
9.0,1.587,1.49,6.839,9.514,3.147,0.719
9.0,1.544,1.486,6.481,9.328,3.197,0.695
9.0,1.615,1.458,6.977,9.587,3.217,0.728
9.0,1.507,1.43,6.238,9.092,3.07,0.686
9.0,1.583,1.454,6.736,9.398,3.147,0.717
9.0,1.574,1.496,6.921,9.547,3.119,0.725
9.0,1.553,1.479,6.72,9.428,3.213,0.713
9.0,1.568,1.391,6.123,9.085,3.157,0.674
9.0,1.529,1.503,6.699,9.382,3.105,0.714
9.0,1.57,1.517,6.865,9.529,3.198,0.72
9.0,1.524,1.398,6.291,9.139,3.167,0.688
9.1,1.58,1.445,6.626,9.372,3.116,0.707
9.1,1.602,1.516,7.18,9.679,3.236,0.742
9.1,1.531,1.466,6.405,9.225,3.104,0.694
9.1,1.554,1.31,5.796,8.845,3.126,0.655
9.1,1.562,1.484,6.668,9.385,3.159,0.711
9.1,1.554,1.47,6.825,9.475,3.136,0.72
9.1,1.554,1.398,6.159,9.106,3.039,0.676
9.1,1.578,1.495,6.564,9.421,3.171,0.697
9.1,1.574,1.541,7.038,9.648,3.236,0.729
9.1,1.543,1.44,6.612,9.276,3.131,0.713
9.1,1.563,1.508,6.876,9.523,3.161,0.722
9.1,1.596,1.428,6.686,9.384,3.108,0.713
9.1,1.646,1.475,6.627,9.472,3.176,0.7
9.1,1.59,1.519,6.725,9.486,3.129,0.709
9.1,1.58,1.49,6.946,9.529,3.255,0.729
9.1,1.63,1.483,7.043,9.616,3.223,0.732
9.1,1.583,1.512,7.14,9.613,3.153,0.743
9.1,1.541,1.498,6.657,9.381,3.096,0.71
9.1,1.626,1.42,6.811,9.432,3.2,0.722
9.1,1.56,1.446,6.616,9.339,3.177,0.708
9.1,1.559,1.52,7.06,9.569,3.106,0.738
9.1,1.604,1.493,7.029,9.585,3.197,0.733
9.1,1.582,1.486,6.892,9.535,3.166,0.723
9.1,1.565,1.483,6.803,9.431,3.145,0.721
9.1,1.548,1.499,6.885,9.498,3.192,0.725
9.1,1.584,1.559,7.259,9.72,3.185,0.747
9.1,1.657,1.375,6.629,9.364,3.173,0.708
9.1,1.593,1.402,6.608,9.35,3.162,0.707
9.1,1.586,1.565,7.076,9.706,3.227,0.729
9.1,1.551,1.491,6.763,9.447,3.114,0.716
9.1,1.591,1.423,6.761,9.404,3.173,0.719
9.1,1.572,1.539,7.142,9.66,3.224,0.739
9.1,1.606,1.506,7.105,9.641,3.226,0.737
9.1,1.578,1.534,6.983,9.621,3.211,0.726
9.1,1.565,1.49,6.851,9.466,3.152,0.724
9.1,1.537,1.427,6.457,9.209,3.025,0.701
9.1,1.563,1.428,6.626,9.333,3.181,0.71
9.1,1.611,1.451,6.827,9.51,3.141,0.718
9.1,1.559,1.499,7.038,9.529,3.133,0.739
9.1,1.58,1.513,6.913,9.53,3.146,0.725
9.1,1.471,1.442,6.035,9.081,3.14,0.665
9.1,1.57,1.414,6.559,9.313,3.09,0.704
9.1,1.581,1.547,7.188,9.713,3.208,0.74
9.1,1.535,1.46,6.454,9.268,3.082,0.696
9.1,1.585,1.548,7.204,9.705,3.196,0.742
9.1,1.539,1.513,6.748,9.448,3.105,0.714
9.1,1.551,1.38,6.305,9.126,3.071,0.691
9.1,1.576,1.561,6.902,9.609,3.17,0.718
9.1,1.521,1.451,6.382,9.24,3.137,0.691
9.1,1.539,1.53,6.941,9.547,3.123,0.727
9.1,1.553,1.472,6.855,9.439,3.175,0.726
9.1,1.554,1.411,6.324,9.148,3.117,0.691
9.1,1.58,1.42,6.194,9.209,3.191,0.673
9.1,1.534,1.5,6.62,9.411,3.136,0.703
9.1,1.623,1.473,6.866,9.553,3.185,0.719
9.1,1.593,1.441,6.573,9.374,3.21,0.701
9.1,1.514,1.465,6.364,9.27,3.128,0.687
9.1,1.562,1.426,6.545,9.249,3.1,0.708
9.1,1.536,1.49,6.614,9.375,3.051,0.706
9.1,1.57,1.421,6.181,9.126,3.101,0.677
9.1,1.609,1.45,6.832,9.495,3.265,0.72
9.1,1.536,1.502,6.726,9.414,3.11,0.714
9.1,1.566,1.481,6.839,9.466,3.15,0.722
9.1,1.578,1.504,6.874,9.504,3.122,0.723
9.1,1.57,1.487,6.824,9.477,3.209,0.72
9.1,1.561,1.489,6.539,9.355,3.122,0.699
