true_angle,semi_major_axis,semi_minor_axis,convex_hull_area,convex_hull_perimeter,max_distance,area_to_perimeter_ratio
6.3,0.929,0.772,2.09,5.294,1.809,0.395
6.3,0.882,0.79,1.985,5.173,1.79,0.384
6.3,0.861,0.824,2.004,5.205,1.736,0.385
6.3,0.901,0.848,2.187,5.414,1.836,0.404
6.3,0.923,0.759,1.998,5.197,1.82,0.384
6.3,0.97,0.765,2.079,5.306,1.818,0.392
6.3,0.925,0.805,2.121,5.324,1.819,0.398
6.3,0.916,0.829,2.162,5.373,1.82,0.402
6.3,0.915,0.794,2.115,5.285,1.819,0.4
6.3,0.894,0.81,1.979,5.174,1.754,0.382
6.3,0.916,0.853,2.177,5.407,1.814,0.403
6.3,0.922,0.732,1.877,5.081,1.781,0.369
6.3,0.933,0.806,2.076,5.318,1.808,0.39
6.3,0.907,0.872,2.158,5.415,1.788,0.398
6.4,0.905,0.842,2.069,5.321,1.793,0.389
6.4,0.87,0.826,2.113,5.267,1.732,0.401
6.4,0.912,0.86,2.091,5.353,1.798,0.391
6.4,0.873,0.843,2.043,5.271,1.762,0.388
6.4,0.881,0.821,2.107,5.288,1.78,0.398
6.4,0.92,0.753,1.926,5.12,1.774,0.376
6.4,0.916,0.702,1.811,5.018,1.795,0.361
6.4,0.896,0.788,1.993,5.207,1.833,0.383
6.4,0.88,0.775,1.964,5.128,1.806,0.383
6.4,0.884,0.875,2.189,5.416,1.795,0.404
6.4,0.924,0.798,2.089,5.322,1.794,0.393
6.4,0.862,0.797,1.906,5.09,1.715,0.374
6.4,0.877,0.847,2.168,5.352,1.794,0.405
6.4,0.893,0.814,2.041,5.236,1.77,0.39
6.4,0.88,0.791,1.989,5.174,1.763,0.384
6.4,0.88,0.849,2.073,5.316,1.78,0.39
6.4,0.92,0.799,2.068,5.296,1.836,0.391
6.4,0.88,0.801,2.03,5.199,1.772,0.39
6.4,0.892,0.853,2.029,5.298,1.8,0.383
6.4,0.879,0.773,1.959,5.099,1.784,0.384
6.4,0.905,0.833,2.11,5.345,1.788,0.395
6.4,0.874,0.691,1.649,4.809,1.746,0.343
6.4,0.916,0.662,1.681,4.861,1.81,0.346
6.4,0.843,0.823,2.042,5.221,1.758,0.391
6.4,0.893,0.827,2.176,5.353,1.786,0.407
6.4,0.883,0.854,2.103,5.332,1.824,0.394
6.4,0.881,0.792,1.939,5.121,1.734,0.379
6.4,0.863,0.841,2.051,5.245,1.772,0.391
6.4,0.864,0.813,1.96,5.16,1.775,0.38
6.4,0.881,0.777,1.814,5.054,1.78,0.359
6.4,0.842,0.772,1.912,5.052,1.709,0.378
6.4,0.873,0.844,2.131,5.321,1.781,0.4
6.4,0.928,0.786,2.039,5.26,1.797,0.388
6.4,0.885,0.769,1.976,5.104,1.747,0.387
6.4,0.902,0.788,1.903,5.124,1.796,0.371
6.4,0.938,0.808,2.153,5.355,1.811,0.402
6.4,0.908,0.789,2.031,5.229,1.777,0.388
6.4,0.882,0.818,2.024,5.217,1.786,0.388
6.4,0.866,0.815,2.016,5.19,1.729,0.388
6.4,0.882,0.79,1.924,5.13,1.783,0.375
6.4,0.876,0.789,1.861,5.038,1.734,0.369
6.4,0.859,0.812,1.968,5.16,1.743,0.381
6.4,0.955,0.797,2.071,5.308,1.818,0.39
6.4,0.902,0.853,2.081,5.335,1.772,0.39
6.4,0.881,0.826,2.118,5.311,1.773,0.399
6.4,0.901,0.756,1.917,5.098,1.775,0.376
6.4,0.902,0.769,1.959,5.13,1.75,0.382
6.4,0.86,0.83,1.848,5.069,1.715,0.365
6.4,0.871,0.848,2.063,5.333,1.769,0.387
6.4,0.912,0.797,2.009,5.249,1.802,0.383
6.5,0.93,0.788,1.959,5.172,1.788,0.379
6.5,0.847,0.783,1.773,4.938,1.669,0.359
6.5,0.912,0.857,2.2,5.407,1.812,0.407
6.5,0.884,0.822,2.135,5.289,1.784,0.404
6.5,0.873,0.834,1.859,5.182,1.748,0.359
6.5,0.896,0.802,2.103,5.295,1.804,0.397
6.5,0.906,0.754,1.938,5.119,1.794,0.379
6.5,0.933,0.83,2.191,5.422,1.819,0.404
6.5,0.887,0.847,2.121,5.324,1.783,0.398
6.5,0.863,0.781,1.964,5.125,1.759,0.383
6.5,0.89,0.793,1.972,5.181,1.794,0.381
6.5,0.911,0.856,2.112,5.353,1.812,0.395
6.5,0.828,0.751,1.681,4.826,1.698,0.348
6.5,0.879,0.807,1.909,5.13,1.787,0.372
6.5,0.873,0.855,2.046,5.268,1.763,0.388
6.5,0.883,0.788,1.986,5.144,1.737,0.386
6.5,0.921,0.837,2.139,5.395,1.836,0.396
6.5,0.856,0.818,1.98,5.167,1.738,0.383
6.5,0.913,0.799,2.024,5.25,1.813,0.385
6.5,0.923,0.741,1.973,5.133,1.809,0.384
6.5,0.929,0.758,1.899,5.089,1.73,0.373
6.5,0.874,0.815,1.922,5.127,1.717,0.375
6.5,0.89,0.826,2.118,5.334,1.801,0.397
6.5,0.91,0.825,1.848,5.115,1.812,0.361
6.5,0.885,0.789,2.059,5.225,1.826,0.394
6.5,0.915,0.805,2.146,5.334,1.809,0.402
6.5,0.924,0.797,2.091,5.296,1.804,0.395
6.5,0.876,0.838,2.096,5.269,1.754,0.398
6.5,0.91,0.859,2.3,5.482,1.817,0.42
6.5,0.936,0.833,1.919,5.263,1.796,0.365
6.5,0.899,0.88,2.122,5.408,1.843,0.392
6.5,0.875,0.793,1.791,4.998,1.705,0.358
6.5,0.906,0.742,1.727,4.948,1.723,0.349
6.5,0.886,0.772,1.875,5.042,1.726,0.372
6.5,0.889,0.866,2.209,5.401,1.795,0.409
6.5,0.87,0.774,1.76,4.999,1.75,0.352
6.5,0.914,0.838,2.083,5.326,1.814,0.391
6.5,0.868,0.754,1.895,5.069,1.791,0.374
6.5,0.869,0.825,2.029,5.197,1.756,0.39
6.5,0.894,0.806,1.946,5.151,1.741,0.378
6.5,0.912,0.793,1.988,5.201,1.754,0.382
6.5,0.865,0.779,1.765,4.949,1.688,0.357
6.5,0.906,0.801,1.913,5.175,1.792,0.37
6.5,0.892,0.764,1.906,5.111,1.752,0.373
6.5,0.886,0.878,2.185,5.429,1.83,0.403
6.5,0.867,0.797,1.951,5.121,1.739,0.381
6.5,0.877,0.833,2.095,5.282,1.773,0.397
6.5,0.828,0.793,1.892,5.016,1.66,0.377
6.5,0.827,0.736,1.668,4.799,1.728,0.348
6.5,0.876,0.841,2.086,5.286,1.756,0.395
6.6,0.888,0.821,2.077,5.293,1.8,0.392
6.6,0.898,0.829,2.062,5.298,1.768,0.389
6.6,0.881,0.776,1.903,5.077,1.727,0.375
6.6,0.87,0.815,2.094,5.233,1.772,0.4
6.6,0.94,0.769,2.028,5.258,1.804,0.386
6.6,0.931,0.811,2.099,5.316,1.844,0.395
6.6,0.928,0.843,2.161,5.413,1.847,0.399
6.6,0.913,0.778,2.067,5.245,1.829,0.394
6.6,0.878,0.795,1.888,5.096,1.699,0.37
6.6,0.86,0.783,1.832,5.023,1.662,0.365
6.6,0.872,0.852,2.159,5.332,1.757,0.405
6.6,0.888,0.766,1.929,5.123,1.763,0.376
6.6,0.879,0.808,2.04,5.246,1.803,0.389
6.6,0.903,0.783,1.97,5.17,1.784,0.381
6.6,0.919,0.826,2.193,5.387,1.828,0.407
6.6,0.889,0.864,2.108,5.346,1.778,0.394
6.6,0.907,0.893,2.246,5.491,1.807,0.409
6.6,0.846,0.81,1.909,5.108,1.741,0.374
6.6,0.899,0.852,2.016,5.265,1.757,0.383
6.6,0.948,0.82,2.008,5.285,1.798,0.38
6.6,0.937,0.852,2.234,5.478,1.844,0.408
6.6,0.891,0.849,2.01,5.285,1.78,0.38
6.6,0.923,0.784,2.062,5.256,1.834,0.392
6.6,0.89,0.813,1.938,5.16,1.802,0.376
6.6,0.859,0.749,1.747,4.915,1.728,0.355
6.6,0.886,0.815,2.081,5.257,1.753,0.396
6.6,0.897,0.84,2.066,5.289,1.803,0.391
6.6,0.95,0.798,2.153,5.358,1.84,0.402
6.6,0.859,0.788,1.927,5.104,1.663,0.378
6.6,0.862,0.818,2.013,5.173,1.729,0.389
6.6,0.914,0.795,2.108,5.301,1.811,0.398
6.6,0.871,0.743,1.826,4.961,1.782,0.368
6.6,0.888,0.867,2.119,5.379,1.852,0.394
6.6,0.888,0.865,2.243,5.417,1.764,0.414
6.6,0.878,0.841,2.136,5.35,1.829,0.399
6.6,0.92,0.661,1.632,4.845,1.796,0.337
6.6,0.958,0.732,1.726,4.985,1.746,0.346
6.6,0.906,0.83,2.139,5.344,1.8,0.4
6.6,0.897,0.813,2.034,5.241,1.762,0.388
6.6,0.898,0.79,1.958,5.186,1.809,0.378
6.6,0.822,0.795,1.847,4.998,1.702,0.37
6.6,0.895,0.858,2.222,5.403,1.765,0.411
6.6,0.884,0.812,2.024,5.242,1.79,0.386
6.6,0.917,0.697,1.818,4.997,1.778,0.364
6.6,0.912,0.746,1.815,5.061,1.777,0.359
6.6,0.826,0.797,1.803,4.994,1.689,0.361
6.6,0.903,0.857,2.291,5.457,1.798,0.42
6.6,0.878,0.794,2.001,5.175,1.802,0.387
6.6,0.845,0.819,1.985,5.129,1.714,0.387
6.6,0.912,0.833,1.965,5.226,1.755,0.376
6.7,0.898,0.85,2.195,5.393,1.785,0.407
6.7,0.876,0.832,1.978,5.228,1.802,0.378
6.7,0.89,0.842,2.05,5.273,1.775,0.389
6.7,0.874,0.862,2.079,5.292,1.743,0.393
6.7,0.906,0.876,2.207,5.465,1.827,0.404
6.7,0.868,0.807,1.948,5.15,1.731,0.378
6.7,0.909,0.843,2.187,5.376,1.827,0.407
6.7,0.888,0.777,2.043,5.181,1.756,0.394
6.7,0.87,0.813,2.027,5.22,1.726,0.388
6.7,0.908,0.863,2.166,5.399,1.824,0.401
6.7,0.889,0.762,1.864,5.05,1.721,0.369
6.7,0.91,0.84,2.11,5.362,1.777,0.394
6.7,0.888,0.814,2.109,5.275,1.747,0.4
6.7,0.881,0.792,2.019,5.181,1.78,0.39
6.7,0.886,0.829,2.106,5.313,1.795,0.396
6.7,0.901,0.836,2.192,5.381,1.805,0.407
6.7,0.961,0.835,2.189,5.472,1.855,0.4
6.7,0.89,0.809,1.961,5.23,1.801,0.375
6.7,0.878,0.793,1.932,5.134,1.772,0.376
6.7,0.926,0.84,2.138,5.387,1.768,0.397
6.7,0.897,0.774,1.978,5.135,1.815,0.385
6.7,0.911,0.844,2.29,5.472,1.813,0.419
6.7,0.903,0.737,1.797,5.009,1.84,0.359
6.7,0.955,0.713,1.849,5.062,1.732,0.365
6.7,0.848,0.758,1.738,4.916,1.714,0.354
6.7,0.913,0.748,1.958,5.172,1.829,0.379
6.7,0.932,0.846,2.213,5.444,1.82,0.406
6.7,0.894,0.709,1.703,4.844,1.704,0.352
6.7,0.853,0.714,1.685,4.856,1.77,0.347
6.7,0.882,0.839,2.134,5.312,1.766,0.402
6.7,0.981,0.732,1.894,5.111,1.774,0.371
6.7,0.877,0.661,1.55,4.673,1.626,0.332
6.7,0.883,0.863,2.072,5.313,1.764,0.39
6.7,0.883,0.843,2.164,5.337,1.754,0.405
6.7,0.896,0.825,2.147,5.33,1.83,0.403
6.7,0.897,0.835,2.103,5.319,1.783,0.395
6.7,0.935,0.799,1.955,5.209,1.8,0.375
6.7,0.937,0.77,2.063,5.279,1.827,0.391
6.7,0.865,0.849,2.054,5.269,1.757,0.39
6.7,0.927,0.745,1.967,5.172,1.836,0.38
6.7,0.805,0.792,1.7,4.824,1.62,0.352
6.7,0.954,0.742,1.559,4.902,1.717,0.318
6.7,0.858,0.821,1.915,5.137,1.717,0.373
6.7,0.867,0.809,1.991,5.168,1.762,0.385
6.7,0.901,0.787,2.042,5.208,1.766,0.392
6.7,0.904,0.762,1.919,5.122,1.766,0.375
6.7,0.841,0.835,2.064,5.241,1.768,0.394
6.7,0.903,0.804,1.999,5.244,1.8,0.381
6.7,0.906,0.83,2.07,5.338,1.808,0.388
6.7,0.826,0.781,1.852,4.995,1.658,0.371
6.8,0.874,0.773,1.88,5.016,1.711,0.375
6.8,0.918,0.785,2.077,5.302,1.848,0.392
6.8,1.002,0.77,2.049,5.366,1.827,0.382
6.8,0.871,0.836,2.093,5.296,1.755,0.395
6.8,0.874,0.792,1.904,5.09,1.763,0.374
6.8,0.882,0.851,2.18,5.356,1.764,0.407
6.8,0.865,0.813,1.982,5.19,1.767,0.382
6.8,0.846,0.805,1.953,5.157,1.755,0.379
6.8,0.868,0.807,2.047,5.195,1.716,0.394
6.8,0.878,0.718,1.793,4.973,1.749,0.36
6.8,0.887,0.784,1.862,5.088,1.735,0.366
6.8,0.917,0.821,2.07,5.28,1.757,0.392
6.8,0.902,0.861,2.152,5.384,1.824,0.4
6.8,0.885,0.803,1.9,5.113,1.762,0.372
6.8,0.848,0.772,1.913,5.039,1.699,0.38
6.8,0.904,0.809,2.004,5.211,1.818,0.385
6.8,0.893,0.842,2.159,5.352,1.796,0.403
6.8,0.902,0.855,2.105,5.34,1.784,0.394
6.8,0.918,0.839,2.202,5.402,1.817,0.408
6.8,0.907,0.866,2.069,5.34,1.823,0.387
6.8,0.912,0.875,2.297,5.512,1.834,0.417
6.8,0.897,0.827,2.012,5.292,1.791,0.38
6.8,0.9,0.819,2.034,5.265,1.833,0.386
6.8,0.887,0.807,1.957,5.159,1.793,0.379
6.8,0.899,0.852,2.121,5.35,1.796,0.396
6.8,0.903,0.846,2.047,5.309,1.798,0.386
6.8,0.891,0.866,2.217,5.411,1.82,0.41
6.8,0.917,0.85,2.101,5.344,1.817,0.393
6.8,0.888,0.819,1.974,5.216,1.781,0.378
6.8,0.934,0.77,2.012,5.265,1.817,0.382
6.8,0.865,0.85,2.044,5.235,1.73,0.39
6.8,0.864,0.849,2.082,5.299,1.759,0.393
6.8,0.872,0.76,1.828,5.038,1.714,0.363
6.8,0.878,0.777,1.827,5.043,1.771,0.362
6.8,0.908,0.846,1.984,5.264,1.761,0.377
6.8,0.863,0.803,1.957,5.172,1.773,0.378
6.8,0.868,0.797,2.029,5.207,1.72,0.39
6.8,0.888,0.822,1.969,5.197,1.773,0.379
6.8,0.897,0.841,2.171,5.367,1.828,0.405
6.8,0.899,0.608,1.467,4.579,1.728,0.32
6.8,0.92,0.803,2.125,5.298,1.81,0.401
6.8,0.878,0.791,1.911,5.093,1.718,0.375
6.8,0.916,0.859,2.055,5.351,1.849,0.384
6.8,0.891,0.804,2.005,5.184,1.746,0.387
6.8,0.92,0.876,2.265,5.508,1.834,0.411
6.8,0.889,0.839,2.125,5.332,1.783,0.399
6.8,0.907,0.741,1.936,5.118,1.772,0.378
6.8,0.902,0.82,2.063,5.263,1.78,0.392
6.8,0.889,0.838,2.112,5.35,1.846,0.395
6.8,0.943,0.732,1.971,5.186,1.796,0.38
6.9,0.88,0.817,2.09,5.252,1.799,0.398
6.9,0.851,0.818,2.016,5.201,1.738,0.388
6.9,0.873,0.806,1.979,5.18,1.772,0.382
6.9,0.886,0.786,1.996,5.153,1.742,0.387
6.9,0.899,0.786,2.035,5.236,1.823,0.389
6.9,0.931,0.723,1.883,5.084,1.776,0.37
6.9,0.905,0.829,2.068,5.275,1.81,0.392
6.9,0.891,0.838,2.111,5.313,1.781,0.397
6.9,0.936,0.812,2.082,5.355,1.825,0.389
6.9,0.839,0.824,1.869,5.086,1.713,0.367
6.9,0.895,0.819,2.041,5.264,1.783,0.388
6.9,0.922,0.805,2.058,5.285,1.853,0.389
6.9,0.928,0.79,2.027,5.266,1.818,0.385
6.9,0.883,0.77,1.974,5.121,1.783,0.385
6.9,0.917,0.761,2.024,5.208,1.789,0.389
6.9,0.917,0.85,2.292,5.511,1.853,0.416
6.9,0.911,0.827,2.178,5.377,1.838,0.405
6.9,0.888,0.785,1.985,5.207,1.753,0.381
6.9,0.912,0.771,1.918,5.14,1.742,0.373
6.9,0.882,0.851,2.115,5.346,1.82,0.396
6.9,0.854,0.823,2.056,5.236,1.746,0.393
6.9,0.898,0.824,2.131,5.323,1.786,0.4
6.9,0.95,0.815,2.083,5.323,1.824,0.391
6.9,0.82,0.748,1.647,4.803,1.587,0.343
6.9,0.89,0.849,2.104,5.343,1.794,0.394
6.9,0.852,0.779,1.843,5.08,1.771,0.363
6.9,0.888,0.858,2.085,5.312,1.737,0.392
6.9,0.892,0.859,2.254,5.438,1.808,0.415
6.9,0.899,0.779,1.951,5.142,1.777,0.379
6.9,0.931,0.845,2.162,5.394,1.837,0.401
6.9,0.902,0.803,2.081,5.275,1.749,0.395
6.9,0.908,0.835,2.122,5.334,1.8,0.398
6.9,0.851,0.825,2.011,5.201,1.774,0.387
6.9,0.905,0.759,1.881,5.084,1.775,0.37
6.9,0.877,0.875,2.23,5.416,1.781,0.412
6.9,0.868,0.827,1.895,5.111,1.73,0.371
6.9,0.904,0.784,1.982,5.183,1.76,0.382
6.9,0.87,0.853,2.082,5.273,1.752,0.395
6.9,0.91,0.779,1.974,5.178,1.816,0.381
6.9,0.863,0.82,2.003,5.172,1.709,0.387
6.9,0.905,0.784,1.899,5.12,1.793,0.371
6.9,0.862,0.825,2.076,5.245,1.799,0.396
6.9,0.946,0.767,1.981,5.227,1.824,0.379
6.9,0.887,0.826,1.966,5.216,1.831,0.377
6.9,0.902,0.794,2.038,5.228,1.779,0.39
6.9,0.889,0.739,1.851,5.071,1.75,0.365
6.9,0.93,0.886,2.335,5.561,1.847,0.42
6.9,0.906,0.807,2.101,5.31,1.832,0.396
6.9,0.904,0.792,1.91,5.159,1.792,0.37
6.9,0.858,0.784,1.689,4.896,1.721,0.345
7.0,0.917,0.824,2.211,5.441,1.82,0.406
7.0,0.861,0.845,2.027,5.22,1.728,0.388
7.0,0.91,0.654,1.636,4.803,1.767,0.341
7.0,0.944,0.819,2.169,5.385,1.807,0.403
7.0,0.92,0.827,2.129,5.331,1.772,0.399
7.0,0.894,0.81,2.093,5.288,1.792,0.396
7.0,0.891,0.813,2.087,5.259,1.777,0.397
7.0,0.907,0.759,1.986,5.187,1.843,0.383
7.0,0.923,0.736,1.95,5.177,1.782,0.377
7.0,0.867,0.835,2.057,5.221,1.739,0.394
7.0,0.881,0.785,2.0,5.15,1.78,0.388
7.0,0.902,0.851,2.181,5.421,1.809,0.402
7.0,0.893,0.821,2.103,5.294,1.83,0.397
7.0,0.847,0.825,2.004,5.16,1.734,0.388
7.0,0.907,0.859,2.194,5.413,1.787,0.405
7.0,0.9,0.85,2.135,5.402,1.825,0.395
7.0,0.915,0.849,2.257,5.461,1.826,0.413
7.0,0.853,0.834,1.935,5.15,1.754,0.376
7.0,0.916,0.754,1.975,5.185,1.802,0.381
7.0,0.867,0.841,2.078,5.273,1.768,0.394
7.0,0.866,0.813,1.941,5.194,1.786,0.374
7.0,0.858,0.736,1.707,4.86,1.706,0.351
7.0,0.85,0.752,1.83,4.969,1.745,0.368
7.0,0.879,0.805,2.046,5.273,1.802,0.388
7.0,0.903,0.846,2.258,5.439,1.84,0.415
7.0,0.909,0.765,1.994,5.161,1.809,0.386
7.0,0.919,0.82,2.136,5.36,1.837,0.398
7.0,0.887,0.848,2.204,5.379,1.762,0.41
7.0,0.893,0.814,2.093,5.259,1.807,0.398
7.0,0.868,0.833,2.044,5.266,1.765,0.388
7.0,0.9,0.831,2.121,5.339,1.777,0.397
7.0,0.915,0.843,1.961,5.243,1.798,0.374
7.0,0.979,0.717,1.721,4.938,1.711,0.349
7.0,0.848,0.821,1.916,5.094,1.709,0.376
7.0,0.869,0.779,1.982,5.126,1.71,0.387
7.0,0.914,0.735,1.844,5.044,1.79,0.366
7.0,0.928,0.833,2.143,5.379,1.82,0.398
7.0,0.84,0.734,1.725,4.822,1.673,0.358
7.0,0.897,0.852,2.212,5.402,1.778,0.41
7.0,0.86,0.844,2.066,5.256,1.763,0.393
7.0,0.862,0.862,2.059,5.284,1.77,0.39
7.0,0.886,0.847,2.168,5.368,1.813,0.404
7.0,0.891,0.848,2.094,5.327,1.798,0.393
7.0,0.9,0.784,1.955,5.161,1.8,0.379
7.0,0.873,0.779,1.914,5.07,1.698,0.377
7.0,0.853,0.817,1.904,5.09,1.694,0.374
7.0,0.882,0.84,2.13,5.328,1.79,0.4
7.0,0.901,0.824,2.14,5.335,1.832,0.401
7.0,0.895,0.8,2.02,5.22,1.738,0.387
7.0,0.873,0.851,2.062,5.262,1.724,0.392
7.1,0.916,0.906,2.332,5.565,1.836,0.419
7.1,0.915,0.79,2.0,5.227,1.792,0.383
7.1,0.911,0.803,2.102,5.348,1.825,0.393
7.1,0.915,0.827,2.079,5.309,1.816,0.392
7.1,0.93,0.734,1.939,5.166,1.82,0.375
7.1,0.878,0.786,1.998,5.174,1.755,0.386
7.1,0.911,0.797,2.026,5.247,1.798,0.386
7.1,0.939,0.87,2.305,5.538,1.842,0.416
7.1,0.88,0.838,1.997,5.25,1.814,0.38
7.1,0.932,0.829,2.191,5.422,1.807,0.404
7.1,0.903,0.887,2.206,5.474,1.823,0.403
7.1,0.904,0.88,2.164,5.417,1.841,0.4
7.1,0.941,0.821,2.122,5.364,1.782,0.396
7.1,0.898,0.863,2.147,5.376,1.795,0.399
7.1,0.856,0.805,1.98,5.14,1.789,0.385
7.1,0.897,0.828,2.114,5.33,1.804,0.397
7.1,0.885,0.841,2.135,5.325,1.782,0.401
7.1,0.906,0.829,2.148,5.407,1.832,0.397
7.1,0.865,0.834,2.03,5.216,1.731,0.389
7.1,0.882,0.865,2.158,5.391,1.845,0.4
7.1,0.919,0.834,2.143,5.357,1.802,0.4
7.1,0.868,0.857,2.037,5.255,1.767,0.388
7.1,0.911,0.808,2.081,5.272,1.775,0.395
7.1,0.939,0.771,2.005,5.229,1.812,0.384
7.1,0.889,0.733,1.815,4.997,1.778,0.363
7.1,0.895,0.857,2.217,5.409,1.781,0.41
7.1,0.864,0.779,1.839,5.014,1.668,0.367
7.1,0.884,0.609,1.467,4.651,1.809,0.315
7.1,0.882,0.853,2.178,5.362,1.765,0.406
7.1,0.926,0.872,2.312,5.531,1.835,0.418
7.1,0.871,0.824,2.01,5.237,1.836,0.384
7.1,0.912,0.839,2.128,5.344,1.792,0.398
7.1,0.931,0.78,2.015,5.215,1.835,0.386
7.1,0.876,0.721,1.785,4.949,1.713,0.361
7.1,0.913,0.783,2.047,5.25,1.804,0.39
7.1,0.919,0.719,1.76,4.979,1.803,0.354
7.1,0.93,0.867,2.142,5.42,1.861,0.395
7.1,0.9,0.86,2.173,5.411,1.856,0.402
7.1,0.903,0.759,1.91,5.11,1.719,0.374
7.1,0.869,0.819,2.04,5.234,1.767,0.39
7.1,0.906,0.813,2.02,5.27,1.832,0.383
7.1,0.88,0.847,2.14,5.319,1.782,0.402
7.1,0.882,0.778,1.854,5.114,1.772,0.363
7.1,0.838,0.786,1.838,4.962,1.679,0.37
7.1,0.893,0.85,2.064,5.302,1.764,0.389
7.1,0.9,0.855,1.961,5.265,1.807,0.372
7.1,0.925,0.765,2.061,5.231,1.802,0.394
7.1,0.846,0.81,1.943,5.089,1.695,0.382
7.1,0.997,0.711,1.844,5.085,1.822,0.363
7.1,0.813,0.775,1.86,4.972,1.652,0.374
7.2,0.889,0.847,2.035,5.256,1.741,0.387
7.2,0.9,0.753,1.889,5.068,1.772,0.373
7.2,0.906,0.846,2.162,5.388,1.828,0.401
7.2,0.907,0.797,1.91,5.146,1.804,0.371
7.2,0.865,0.767,1.804,4.952,1.672,0.364
7.2,0.929,0.813,2.207,5.407,1.837,0.408
7.2,0.908,0.857,2.207,5.415,1.805,0.408
7.2,0.923,0.753,1.897,5.129,1.802,0.37
7.2,0.947,0.72,1.907,5.154,1.828,0.37
7.2,0.882,0.814,2.041,5.219,1.731,0.391
7.2,0.916,0.776,1.947,5.174,1.753,0.376
7.2,0.873,0.832,2.096,5.285,1.777,0.397
7.2,0.86,0.786,1.866,5.023,1.686,0.371
7.2,0.912,0.84,2.152,5.388,1.824,0.399
7.2,0.902,0.873,2.206,5.428,1.809,0.406
7.2,0.868,0.843,1.982,5.221,1.764,0.38
7.2,0.932,0.813,2.249,5.419,1.852,0.415
7.2,0.889,0.752,1.724,4.932,1.763,0.35
7.2,0.878,0.84,2.095,5.316,1.783,0.394
7.2,0.918,0.82,2.022,5.29,1.822,0.382
7.2,0.872,0.795,1.851,5.037,1.696,0.367
7.2,0.891,0.784,1.994,5.172,1.75,0.386
7.2,0.862,0.819,2.031,5.186,1.736,0.392
7.2,0.887,0.812,1.965,5.163,1.724,0.381
7.2,0.921,0.861,2.25,5.471,1.824,0.411
7.2,0.897,0.809,1.994,5.208,1.814,0.383
7.2,0.91,0.827,2.054,5.339,1.852,0.385
7.2,0.815,0.749,1.731,4.867,1.657,0.356
7.2,0.882,0.849,2.095,5.312,1.77,0.394
7.2,0.875,0.854,2.103,5.313,1.779,0.396
7.2,0.919,0.844,2.196,5.401,1.809,0.407
7.2,0.889,0.851,2.137,5.339,1.784,0.4
7.2,0.908,0.826,2.138,5.34,1.829,0.4
7.2,0.895,0.856,2.045,5.301,1.768,0.386
7.2,0.813,0.731,1.652,4.746,1.607,0.348
7.2,0.902,0.836,2.115,5.343,1.793,0.396
7.2,0.905,0.816,1.949,5.213,1.782,0.374
7.2,0.863,0.841,2.122,5.307,1.752,0.4
7.2,0.892,0.845,2.073,5.286,1.795,0.392
7.2,0.874,0.776,1.869,5.05,1.715,0.37
7.2,0.889,0.823,2.077,5.267,1.76,0.394
7.2,0.88,0.84,2.029,5.246,1.749,0.387
7.2,0.855,0.841,2.118,5.271,1.767,0.402
7.2,0.929,0.832,2.038,5.31,1.821,0.384
7.2,0.878,0.781,2.004,5.153,1.804,0.389
7.2,0.932,0.747,2.012,5.258,1.845,0.383
7.2,0.884,0.839,2.093,5.334,1.826,0.392
7.2,0.899,0.816,2.003,5.229,1.774,0.383
7.2,0.919,0.771,1.945,5.15,1.759,0.378
7.2,0.923,0.812,2.075,5.333,1.846,0.389
7.3,0.911,0.786,1.956,5.207,1.829,0.376
7.3,0.876,0.788,1.874,5.138,1.801,0.365
7.3,0.887,0.846,2.146,5.368,1.832,0.4
7.3,0.865,0.845,1.942,5.156,1.73,0.377
7.3,0.916,0.708,1.867,5.013,1.815,0.372
7.3,0.88,0.852,2.174,5.363,1.793,0.405
7.3,0.906,0.8,2.024,5.264,1.794,0.385
7.3,0.879,0.869,2.087,5.32,1.796,0.392
7.3,0.857,0.798,1.955,5.149,1.752,0.38
7.3,0.889,0.782,1.975,5.159,1.806,0.383
7.3,0.948,0.756,1.941,5.245,1.828,0.37
7.3,0.834,0.818,1.903,5.051,1.665,0.377
7.3,0.874,0.759,1.895,5.056,1.744,0.375
7.3,0.913,0.805,2.028,5.232,1.752,0.388
7.3,0.894,0.841,2.095,5.322,1.781,0.394
7.3,0.896,0.853,2.263,5.442,1.817,0.416
7.3,0.914,0.777,2.015,5.208,1.841,0.387
7.3,0.88,0.764,1.943,5.116,1.815,0.38
7.3,0.892,0.8,2.147,5.297,1.778,0.405
7.3,0.874,0.826,1.901,5.123,1.718,0.371
7.3,0.876,0.87,2.081,5.308,1.791,0.392
7.3,0.91,0.853,2.207,5.432,1.798,0.406
7.3,0.883,0.865,2.209,5.415,1.796,0.408
7.3,0.851,0.778,1.831,4.969,1.649,0.369
7.3,0.876,0.751,1.784,4.994,1.762,0.357
7.3,0.879,0.801,1.941,5.161,1.792,0.376
7.3,0.891,0.781,1.913,5.103,1.708,0.375
7.3,0.882,0.818,2.02,5.211,1.724,0.388
7.3,0.917,0.854,1.955,5.254,1.777,0.372
7.3,0.903,0.874,2.185,5.443,1.813,0.402
7.3,0.903,0.803,2.064,5.271,1.85,0.392
7.3,0.856,0.822,1.945,5.124,1.712,0.38
7.3,0.931,0.76,2.008,5.221,1.811,0.385
