-0.675191,-1.48188,42
1.48953,-0.110348,42
0.173416,0.641504,42
1.12312,-1.62665,42
3.92186,-0.772878,42
0.705455,-1.27454,42
0.157686,-0.432826,42
-0.187528,0.534583,42
-1.5691,0.754791,42
-0.11992,-0.19745,42
0.828292,1.72246,42
0.380173,-1.52314,42
-0.205385,-0.516191,42
3.02858,1.03945,42
2.19152,1.86643,42
-0.271127,0.584085,42
2.49001,2.22258,42
-0.240003,0.23379,42
-0.9568,1.53705,42
3.21945,2.00968,42
3.37891,0.371958,42
1.91053,-1.87954,42
-0.0473775,-1.1038,42
-0.311341,1.66823,42
-0.101749,-0.27836,42
3.53868,-1.79228,42
-1.2465,1.1077,42
-0.299808,-1.12955,42
1.59102,0.297267,42
1.88615,-1.62923,42
3.53925,1.81223,42
-0.935021,0.834041,42
1.67605,-1.60188,42
4.30837,1.30349,42
-0.592895,-0.58589,42
-0.768997,0.837315,42
-1.82963,-0.380189,42
-0.944894,-0.925,42
2.1447,-0.832795,42
2.84703,2.10532,42
-1.29458,0.0884729,42
1.49353,1.27077,42
0.673962,-0.617576,42
1.86663,-0.858296,42
2.12257,0.332407,42
-1.01746,-0.398513,42
-0.345239,-0.0234881,42
-0.223978,-0.647917,42
-1.19328,-0.204383,42
2.74946,-0.172545,42
0.321467,2.14345,42
0.338075,1.3603,42
1.73083,0.740783,42
-0.400487,1.50104,42
0.00905793,1.91737,42
2.71286,1.412,42
-1.10564,0.920819,42
-1.1653,0.186252,42
2.65235,-0.635361,42
0.644166,0.705578,42
0.191197,-1.01637,42
1.55377,2.3359,42
0.519793,1.27694,42
4.61731,-0.7051,42
0.45978,-0.822183,42
-0.278321,-0.0220535,42
2.30076,0.621326,42
-0.464379,-0.418333,42
-0.262063,1.14978,42
-0.400914,-0.539531,42
-0.0728842,2.00192,42
0.915923,-1.52668,42
1.42711,-0.864463,42
0.813241,1.89747,42
3.58351,-0.512068,42
4.21209,-1.25575,42
1.82777,1.1513,42
-0.684417,-0.200377,42
0.558337,-0.124133,42
0.698928,-0.0658631,42
0.411598,0.102614,42
0.328781,-0.0653864,42
0.621116,0.171595,42
0.324881,-0.329998,42
0.214307,0.062955,42
0.432333,-0.00774444,42
0.419246,-0.135072,42
0.444599,0.152733,42
0.551322,-0.0778884,42
0.0843412,-0.210565,42
1.167,-0.143924,42
0.380604,0.154744,42
0.458963,-0.0804795,42
0.340817,-0.0655435,42
0.993222,-0.0251049,42
0.481109,0.13098,42
1.01307,0.42774,42
0.275223,0.116246,42
0.397838,0.0901807,42
0.248276,0.137432,42
0.432838,0.269918,42
1.17211,0.185528,42
0.253453,0.351731,42
0.408968,-3.79731e-05,42
0.409981,-3.79821e-05,42
0.407565,-3.79606e-05,42
