-0.129168,-0.614936,32
-1.9572,0.430907,32
-1.24395,-1.9396,32
-1.82789,0.154252,32
-2.65892,0.360346,32
-0.276543,-0.0433167,32
1.24133,0.886953,32
-2.50282,0.918044,32
0.132049,1.85056,32
1.20278,1.32522,32
-1.18341,0.777931,32
-0.44625,-0.0397129,32
-1.64785,-0.470918,32
-0.113885,-1.79229,32
-2.01189,-0.670517,32
-2.60374,0.500273,32
-0.561651,0.781767,32
-0.629422,-0.394752,32
-0.938156,-1.01495,32
-1.63138,0.336959,32
-2.45381,-0.0288741,32
-0.123411,-1.51971,32
-2.22627,-0.247784,32
-1.27882,-1.79273,32
0.713864,1.18824,32
-1.81214,0.715766,32
-1.37884,-0.380967,32
-2.03155,-1.17773,32
-0.761457,0.37206,32
-2.04978,-0.204704,32
-2.26904,0.431761,32
-1.01091,-1.82002,32
-0.702097,1.67978,32
-1.1136,0.149511,32
-1.10069,0.889479,32
-0.594008,-1.17263,32
-0.218974,0.08924,32
-1.63122,-0.159017,32
-0.871606,0.244245,32
1.01991,0.0145566,32
-0.854984,1.0419,32
-0.505917,0.633143,32
0.760706,-0.154921,32
-0.45153,-1.43282,32
-0.555293,0.0341103,32
0.0475813,1.41999,32
-1.38675,0.46454,32
-1.87779,-0.0338173,32
-2.45122,0.0528922,32
0.470985,-1.13576,32
-0.880377,0.917495,32
-0.74651,-1.5328,32
-1.02333,1.905,32
0.758742,0.955137,32
-1.68291,-0.583736,32
1.88186,0.321046,32
-2.65667,-0.506555,32
-2.48704,-1.07941,32
-0.00274396,1.04956,32
0.244805,1.26085,32
-1.3034,-0.0453116,32
-0.730353,-0.304854,32
0.323137,0.233934,32
-1.1147,1.80845,32
0.151701,1.45065,32
-1.01784,-0.568728,32
-0.933389,-0.324526,32
0.192099,-2.01379,32
-1.9097,-0.0411224,32
-1.10306,-0.90778,32
-1.35059,0.262768,32
-0.926515,-0.373691,32
0.224174,0.667862,32
0.0297979,0.898109,32
-0.301329,-0.290875,32
0.311689,0.728176,32
-1.92034,-0.803506,32
-2.39256,-0.405585,32
1.1855,-1.19281,32
-2.59998,0.827169,32
-1.10138,-1.86754,32
-2.31916,0.830726,32
-2.36714,-0.0235199,32
1.42979,0.926079,32
-1.29587,-0.201801,32
-0.95948,-0.421731,32
-2.24033,-0.466556,32
-1.29427,0.433449,32
-0.714321,1.10928,32
-1.05308,-0.963625,32
-1.12698,0.428541,32
-2.524,-0.895754,32
-0.824956,0.262221,32
-0.780327,1.36018,32
-1.19511,0.351539,32
-1.17055,-0.702148,32
0.568064,-0.639624,32
-0.872329,0.359145,32
-0.88691,0.319618,32
-2.49914,0.48279,32
-1.12542,-1.61163,32
-0.70777,1.45567,32
-0.126682,1.11172,32
-1.5561,-0.0894957,32
0.470676,0.476728,32
1.64789,-1.05023,32
-1.64904,0.332448,32
-0.822669,0.53129,32
-1.67117,-0.101137,32
0.353209,1.51469,32
1.0656,1.06059,32
-1.44609,-0.22548,32
1.38541,-1.28324,32
-0.956253,0.0242982,32
-0.960761,-0.00156236,32
-0.726018,0.131484,32
-0.967405,0.188639,32
-0.977778,-0.0281999,32
-0.991446,0.0199686,32
-1.00518,-0.124523,32
-1.14687,0.0240664,32
-0.758138,-0.198409,32
-0.967246,0.0294781,32
-0.929636,0.109659,32
-0.818533,0.219198,32
-0.911123,0.0531293,32
-1.05755,-0.0412642,32
