-1.61511,1.10562,14
-2.04795,1.23862,14
-3.83411,0.592633,14
-2.69854,0.206696,14
-2.53513,1.68047,14
-2.26658,0.0258484,14
-3.05942,0.152872,14
-2.79505,-0.3642,14
-2.48493,0.0640773,14
-3.08752,0.174938,14
-2.49542,-0.547155,14
-3.02774,-0.0119386,14
-2.84005,-0.93298,14
-2.98802,1.50769,14
-3.69968,0.16007,14
-2.63529,0.049373,14
-3.65511,0.471563,14
-3.71358,-0.130232,14
-3.23143,-1.32016,14
-3.33633,-0.674955,14
-3.7153,1.36927,14
-2.73956,-0.570697,14
-2.46988,0.257677,14
-2.17517,-0.301205,14
-3.36985,0.0662611,14
-2.83087,0.15812,14
-3.59956,0.42689,14
-2.57483,-1.59952,14
-1.44418,0.048713,14
-2.12643,-1.15273,14
-3.14274,0.848258,14
-1.83068,0.343852,14
-2.65138,0.663791,14
-3.77263,-0.11809,14
-3.89544,-0.154212,14
-3.58762,1.36396,14
-1.48369,0.22103,14
-2.62265,-1.0184,14
-2.81123,-0.026715,14
-3.50847,0.563766,14
-3.39663,0.67413,14
-3.7913,0.154964,14
-2.01959,-0.996015,14
-3.83696,-0.555547,14
-3.39861,-0.220012,14
-3.19275,-0.212425,14
-1.52242,0.736293,14
-1.33678,0.785918,14
-2.82503,0.044423,14
-3.53281,-0.643396,14
-2.17903,0.365748,14
-4.27794,-0.618812,14
-3.20484,-0.11547,14
-3.04601,-1.09981,14
-3.685,1.2401,14
-1.17235,-0.278433,14
-3.2482,0.027679,14
-2.36276,0.741489,14
-3.65755,0.98113,14
-3.05974,-0.477888,14
-1.85556,-1.31452,14
-2.69383,0.138514,14
-1.56143,0.690296,14
-2.76082,0.0527888,14
-4.05845,0.96853,14
-3.16662,0.00861662,14
-2.80535,-0.016504,14
-4.05439,0.0682027,14
-1.01142,0.0590104,14
-3.91793,-0.491912,14
-2.45537,-1.39947,14
-3.7955,-0.766665,14
-2.11714,0.931388,14
-3.74206,0.764348,14
-2.50741,-0.755864,14
-2.51392,0.0962463,14
-2.63699,0.766832,14
-4.27576,0.236561,14
-2.14993,1.12747,14
-4.32906,-0.100968,14
-2.68995,0.618888,14
-2.23844,0.286021,14
-2.96075,0.254867,14
-3.39363,-0.8733,14
-2.29101,-0.504844,14
-2.32494,-0.82952,14
-2.87538,-0.462585,14
-3.67357,-0.133372,14
-3.06233,-0.0561645,14
-3.68853,-0.339334,14
-3.72635,0.239627,14
-2.79829,-0.201065,14
