-0.66627,0.296694,33
-1.7786,0.188498,33
1.00035,-0.384722,33
-2.04152,-0.0959659,33
-1.80201,0.316711,33
-0.75802,-1.89604,33
-1.44793,-1.33276,33
1.61248,-1.09424,33
-0.392464,0.762318,33
-0.479587,0.398244,33
-1.77029,-0.144322,33
-2.53133,0.0316108,33
0.255935,-1.97326,33
0.826855,-0.784297,33
0.633807,-1.59507,33
2.01587,0.726985,33
-2.40329,-0.327096,33
-2.44978,-0.578292,33
-0.752508,0.540831,33
1.29699,-1.0548,33
-1.20907,0.849646,33
-2.3514,0.744171,33
-0.0135182,-1.10567,33
-1.36667,1.53973,33
-1.87649,-0.614906,33
-0.861465,-0.415468,33
1.31396,0.250467,33
-0.770465,-0.551655,33
0.196721,0.937385,33
-0.528078,-1.05437,33
-2.31188,0.269918,33
0.103435,-0.971704,33
-1.92502,0.567307,33
0.737264,-1.02566,33
-0.3387,1.17163,33
0.697457,-1.42686,33
0.00976659,-0.735257,33
-0.785661,0.393481,33
0.20374,-1.38198,33
-1.38868,-0.269152,33
-1.90311,-1.54047,33
-1.12461,0.219462,33
-0.634403,-1.38425,33
1.11444,-0.594779,33
0.182149,0.41001,33
-0.824545,-0.855795,33
-0.759492,-0.412699,33
-0.0553948,2.00582,33
-1.12054,-0.846482,33
2.11689,-0.440636,33
-1.68556,0.467545,33
-0.0801831,1.376,33
1.86239,1.01716,33
-1.4257,-0.258322,33
-0.483399,-0.355781,33
-2.30808,-0.567402,33
-1.17061,0.766606,33
1.91903,-0.376867,33
-0.108032,0.716274,33
0.346511,0.666938,33
-0.10395,-0.42764,33
-0.955075,-0.847174,33
-1.92393,0.220785,33
-2.46789,0.456985,33
-0.799722,0.843428,33
-0.850099,-0.3386,33
-0.750521,1.96754,33
-0.397234,0.854803,33
1.60252,-0.424387,33
-1.51368,0.543089,33
0.108342,0.513833,33
-2.68961,0.242783,33
-0.70879,0.962511,33
-0.0452543,0.287629,33
-2.61309,-0.118133,33
-1.1785,1.85969,33
0.122062,0.740399,33
-0.763788,1.18132,33
0.898618,0.860445,33
0.231037,0.904313,33
-1.59321,0.144318,33
-0.882552,0.271958,33
-0.919046,-1.10598,33
0.11343,2.02618,33
-0.774479,-1.34799,33
0.122819,0.40993,33
0.211856,0.925882,33
-0.922992,-1.51646,33
-1.74933,-0.576577,33
-0.821992,-1.62752,33
0.232658,0.763005,33
1.49933,1.15301,33
-0.923518,0.655517,33
-0.408494,0.134504,33
-1.05187,0.136095,33
-1.51724,-0.696384,33
-1.94266,1.51642,33
-1.282,0.588129,33
-1.50926,0.0510846,33
-1.14636,-1.57183,33
-0.857736,1.48444,33
-0.59991,0.234521,33
0.425231,1.81247,33
-1.41225,-0.463891,33
0.913602,-1.59234,33
-0.953242,0.323489,33
-1.1414,0.276361,33
-0.298963,0.369813,33
-0.488875,0.120424,33
-0.810405,0.0530789,33
-0.931687,-0.202605,33
-0.749418,0.169621,33
-0.815133,0.00255035,33
-0.956558,0.000784357,33
-0.593906,0.0223175,33
-0.760549,-0.0121367,33
-0.758481,-0.0221318,33
-0.814449,0.107746,33
